value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2017-08-07
"title: R Weekly 2017-32 Unicode, Serverless, Parallel",53,FALSE,NA,unid,2017-08-07
description: Weekly News in the R Community.,44,FALSE,NA,unid,2017-08-07
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2017-08-07
---,3,FALSE,NA,unid,2017-08-07
+ [Creating a serverless R API on Google Cloud Platform](https://github.com/MarkEdmondson1234/serverless-R-API-appengine),121,FALSE,###  Highlight,link,2017-08-07
+ [Updated overbought/oversold plot function](http://dirk.eddelbuettel.com/blog/2017/07/29#updated_overbought_oversold_plot),124,FALSE,### Insights,link,2017-08-07
+ [Understanding Overhead Issues in Parallel Computation](https://matloff.wordpress.com/2017/07/29/understanding-overhead-issues-in-parallel-computation/),154,FALSE,### Insights,link,2017-08-07
+ [R for System Adminstration](http://dirk.eddelbuettel.com/blog/2017/08/03#r_for_system_administration),104,FALSE,###  R in the Real World,link,2017-08-07
+ [Sampling distribution of weighted Gini coefficient](http://ellisp.github.io/blog/2017/08/05/weighted-gini),109,FALSE,###  R in the Real World,link,2017-08-07
+ [On Databeers Manila](http://www.tjpalanca.com/2017/07/databeers-mnl.html),76,FALSE,###  R in the Real World,link,2017-08-07
![On Databeers Manila](https://raw.githubusercontent.com/rweekly/image/master/2017-6/20170731-reactions-vs-articles-opt.gif),124,FALSE,###  R in the Real World,image,2017-08-07
+ [What makes an R talk popular? Scraping useR2017 attendance information to find out!](http://deanattali.com/blog/user2017/),125,FALSE,###  R in the Real World,link,2017-08-07
"+ [When do different types of crime occur during the day in Houston, Texas?](https://gist.github.com/seasmith/3dfbd76cf2f12f185ef86ae8b4528874)",143,FALSE,###  R in the Real World,link,2017-08-07
"![When do different types of crime occur during the day in Houston, Texas?](https://pbs.twimg.com/media/DGQJECrVwAAeyoa.jpg)",124,FALSE,###  R in the Real World,image,2017-08-07
"+ [NSSD 28 - Writing is a Lot Harder Than Just Talking](http://nssdeviations.com/28-writing-is-a-lot-harder-than-just-talking) - Hilary and Roger talk about building data science products that provide a good user experience while adhering to some kind of ground truth, whether it’s in medicine, education, news, or elsewhere. Also Gilmore Girls.",345,FALSE,###  Videos and Podcasts,link,2017-08-07
"+ [Stan Weekly Roundup, 3 August 2017](http://andrewgelman.com/2017/08/04/stan-weekly-update-3-august-2017/)",108,FALSE,###  R in Organizations,link,2017-08-07
+ [elastic - Elasticsearch for R](http://ropensci.org/blog/technotes/2017/08/02/elasticsearch-client),101,FALSE,###  R in Organizations,link,2017-08-07
+ [emldown - From machine readable EML metadata to a pretty documentation website](http://ropensci.org/blog/blog/2017/08/01/emldown),132,FALSE,###  R in Organizations,link,2017-08-07
+ [A Postcard from JSM](https://rviews.rstudio.com/2017/08/02/a-postcard-from-jsm/),83,FALSE,###  R in Organizations,link,2017-08-07
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2017-08-07
+ [itunesr](https://cran.r-project.org/web/packages/itunesr/index.html) - Access iTunes App Store Ratings and Reviews using R,125,FALSE,###  New Packages,link,2017-08-07
+ [postr](https://github.com/odeleongt/postr) - Prepare reproducible R Markdown posters,87,FALSE,###  New Packages,link,2017-08-07
+ [utf8splain](https://github.com/ThinkRstat/utf8splain) - Explain utf-8 encoded strings,88,FALSE,###  New Packages,link,2017-08-07
+ [sparklyr 0.6](https://blog.rstudio.com/2017/07/31/sparklyr-0-6/),67,FALSE,### Package Releases,link,2017-08-07
+ [plotly 4.7.1 now on CRAN](http://moderndata.plot.ly/plotly-4-7-1-now-on-cran/),81,FALSE,### Package Releases,link,2017-08-07
+ [Creating a serverless R API on Google Cloud Platform](https://github.com/MarkEdmondson1234/serverless-R-API-appengine),121,FALSE,###  Tutorials,link,2017-08-07
+ [Visualising Similarity: Maps vs. Graphs](http://www.exactness.net/post/163519386590),87,FALSE,###  Tutorials,link,2017-08-07
"+ [Joy Division, Population Surfaces and Pioneering Electronic Cartography](http://spatial.ly/2017/07/joy-division-population-surfaces-and-pioneering-electronic-cartography/)",174,FALSE,###  Tutorials,link,2017-08-07
+ [The R Shiny packages you need for your web apps!](http://enhancedatascience.com/2017/07/10/the-packages-you-need-for-your-r-shiny-application/),146,FALSE,###  Tutorials,link,2017-08-07
![The R Shiny packages you need for your web apps!](https://i2.wp.com/enhancedatascience.com/wp-content/uploads/2017/07/formattable.png?w=975),142,FALSE,###  Tutorials,image,2017-08-07
"+ [Learn parallel programming in R with these exercises for ""foreach""](http://blog.revolutionanalytics.com/2017/07/foreach-exercises.html)",138,FALSE,###  Tutorials,link,2017-08-07
+ [A fortune slack slash command using plumber](https://romain.rbind.io/blog/2017/07/29/a-fortune-slack-slash-command-using-plumber/),133,FALSE,###  Tutorials,link,2017-08-07
