value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-10-01
"title: R Weekly 2018-40 Animating, Arrow, Tables",48,FALSE,NA,unid,2018-10-01
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-10-01
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-10-01
---,3,FALSE,NA,unid,2018-10-01
"+ [What Are We Plotting, What Are We Animating](https://www.data-imaginist.com/2018/what-are-we-plotting-what-are-we-animating/)",128,FALSE,###  Highlight,link,2018-10-01
+ [Why do we use arrow as an assignment operator?](https://colinfay.me/r-assignment/),85,FALSE,###  Highlight,link,2018-10-01
+ [Fall 2018: ISC Call for Proposals](https://www.r-consortium.org/announcement/2018/09/25/fall-2018-isc-call-for-proposals),124,FALSE,###  Highlight,link,2018-10-01
+ [Give your tables some style with the formattable package!](https://www.littlemissdata.com/blog/prettytables),111,FALSE,###  Highlight,link,2018-10-01
+ [Fall 2018: ISC Call for Proposals](https://www.r-consortium.org/announcement/2018/09/25/fall-2018-isc-call-for-proposals),124,FALSE,###  R in Organizations,link,2018-10-01
+ [Chat with the rOpenSci team at upcoming meetings](https://ropensci.org/blog/2018/09/21/ropensci-at-meetings/),112,FALSE,###  R in Organizations,link,2018-10-01
+ [Why Equity Requires Looking Beyond Averages](https://ivelasq.rbind.io/blog/why-disaggregate-data/) - A Look at Minneapolis Public Schools,140,FALSE,### R in the Real World,link,2018-10-01
+ [Mapping the 2018 East Africa floods from space with smapr](https://ropensci.org/blog/2018/09/25/smapr/),106,FALSE,### R in the Real World,link,2018-10-01
![Mapping the 2018 East Africa floods from space with smapr](https://d33wubrfki0l68.cloudfront.net/647cfb25b3b8c5bea994f5117e0b4d23efec5dbe/be903/img/blog-images/2018-09-14-smapr/joint-timeseries.gif),200,FALSE,### R in the Real World,image,2018-10-01
+ [The complex process of obtaining Puerto Rico mortality data: a timeline](https://simplystatistics.org/2018/09/28/the-complex-process-of-obtaining-puerto-rico-mortality-data-a-timeline/),188,FALSE,### R in the Real World,link,2018-10-01
"+ [XKCD ""Curve Fitting"", in R](http://blog.revolutionanalytics.com/2018/09/curve-fitting.html)",94,FALSE,### R in the Real World,link,2018-10-01
+ [Sri Lanka visitor arrivals](http://freerangestats.info/blog/2018/09/26/sri-lanka-arrivals),93,FALSE,### R in the Real World,link,2018-10-01
"+ [What Are We Plotting, What Are We Animating](https://www.data-imaginist.com/2018/what-are-we-plotting-what-are-we-animating/)",128,FALSE,### Insights,link,2018-10-01
+ [Why do we use arrow as an assignment operator?](https://colinfay.me/r-assignment/),85,FALSE,### Insights,link,2018-10-01
+ [Bootstrapping and Permutation Testing: A Shiny Dashboard](https://mattkmiecik.shinyapps.io/boot-perm-dash/),110,FALSE,###  Resources,link,2018-10-01
+ [R developer's guide to Azure](http://blog.revolutionanalytics.com/2018/09/r-developers-guide-to-azure.html),110,FALSE,###  Resources,link,2018-10-01
+ [August 2018: Top 40 New Packages](https://rviews.rstudio.com/2018/09/26/august-2018-top-40-new-packages/),108,FALSE,###  Resources,link,2018-10-01
![August 2018: Top 40 New Packages](https://user-images.githubusercontent.com/7472151/46283563-4ef9bc80-c5a7-11e8-982c-5b1d7d81fc86.gif),136,FALSE,###  Resources,image,2018-10-01
