value,nchar,section_lookup,section_title,type,issue
+ [Services and tools for building intelligent R applications in the cloud](http://blog.revolutionanalytics.com/2018/01/r-cloud-tools.html),139,FALSE,###  Tutorials,link,2018-1-15
+ [Simulating a cost-effectiveness analysis to highlight new functions for generating correlated data](https://www.rdatagen.net/post/generating-correlated-data-for-a-simulated-cost-effectiveness-analysis/),205,FALSE,###  Tutorials,link,2018-1-15
![Simulating a cost-effectiveness analysis to highlight new functions for generating correlated data](https://www.rdatagen.net/post/2018-01-08-generating-correlated-data-for-a-simulated-cost-effectiveness-analysis_files/figure-html/tau3-1.png),243,FALSE,###  Tutorials,image,2018-1-15
+ [SW10 digs deep](https://thinkr.biz/2018/01/10/sw10-digs-deep/),65,FALSE,###  Tutorials,link,2018-1-15
+ [Simple Probability Trees in R](https://daranzolin.github.io/articles/2018-01/probability-trees),98,FALSE,###  Tutorials,link,2018-1-15
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,###  Tutorials,unid,2018-1-15
+ [A snippet of code I found that explores the licenses on CRAN ](https://gist.github.com/njtierney),100,FALSE,### Gist & Cookbook,link,2018-1-15
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2018-1-15
"+ `mclapply(X, mc.cores)` now follows its documentation and calls `lapply()` in case `mc.cores = 1` also in the case `mc.preschedule` is false.",143,FALSE,###  R Project Updates,unid,2018-1-15
+ Non-UTF-8 multibyte character handling fixed more permanently (PR#16732).,75,FALSE,###  R Project Updates,unid,2018-1-15
"+ `sum(<large ints>, <stuff>)` is more consistent.",50,FALSE,###  R Project Updates,unid,2018-1-15
"+ `rf()` and `rbeta()` now also work correctly when `ncp` is not scalar, notably when (partly) `NA`.",100,FALSE,###  R Project Updates,unid,2018-1-15
"+ `dput()`, `deparse()` and `dump()` now print the `names()` information only once, using the more readable `(tag = value)` syntax, notably for `list()`s, i.e., including data frames.",183,FALSE,###  R Project Updates,unid,2018-1-15
"+ These functions gain a new control option `""niceNames""` (see `.deparseOpts()`), which when set (as by default) also uses the `(tag = value)` syntax for atomic vectors. On the other hand, without deparse options `""showAttributes""` and `""niceNames""`, names are no longer shown also for lists. `as.character(list( c (one = 1)))` now includes the name, as `as.character(list(list(one = 1)))` has always done.",406,FALSE,###  R Project Updates,unid,2018-1-15
+ `m:n` now also deparses nicely when m > n.,44,FALSE,###  R Project Updates,unid,2018-1-15
"+ [R, vous avez dit R ?](https://www.meetup.com/fr-FR/Breizh-Data-Club/events/246482043/) — Breizh Data Club Meetup, January 24th.",130,FALSE,###  Upcoming Events,link,2018-1-15
+ [rOpenSci Community Call](https://ropensci.org/blog/2018/01/03/comm-call-v15/) - Writing Packages to Support Research Communities - zoon & greta,146,FALSE,###  Upcoming Events,link,2018-1-15
January 30th (January 31 for Australia),39,FALSE,###  Upcoming Events,unid,2018-1-15
+ RStudio conf 2018 **January 31 to February 3** <br />,55,FALSE,###  Upcoming Events,unid,2018-1-15
[rstudio::conf](https://www.rstudio.com/conference/) is about all things R and RStudio!,87,FALSE,###  Upcoming Events,unid,2018-1-15
+ satRday Cape Town 2018 **March 17** <br />,44,FALSE,###  Upcoming Events,unid,2018-1-15
[satRday Cape Town](http://capetown2018.satrdays.org/),54,FALSE,###  Upcoming Events,unid,2018-1-15
<!-- + R/Finance 2018 **June 1 and 2** <br />,45,FALSE,###  Upcoming Events,unid,2018-1-15
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,###  Upcoming Events,unid,2018-1-15
"+ [CascadiaRConf](https://cascadiarconf.com/) **June 2, 2018**",62,FALSE,###  Upcoming Events,link,2018-1-15
"Portland, OR, US",16,FALSE,###  Upcoming Events,unid,2018-1-15
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **5 & 6 July 2018** <br />,89,FALSE,###  Upcoming Events,link,2018-1-15
Rennes - Agrocampus,19,FALSE,###  Upcoming Events,unid,2018-1-15
"+ useR! 2018 **July 10, 2018** <br />",37,FALSE,###  Upcoming Events,unid,2018-1-15
The annual useR! conference is the main meeting of the international R user and developer community. -->,104,FALSE,###  Upcoming Events,unid,2018-1-15
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events,unid,2018-1-15
+ [Job opening at ThinkR (France)](https://thinkr.fr/rejoindre-thinkr/),71,FALSE,### Jobs,link,2018-1-15
+ [satRday Cape Town 2018](http://capetown2018.satrdays.org/#callforpapers) - Call for papers,93,FALSE,###  Call for Participation,link,2018-1-15
"+ [eRum 2018 May 14-16, Budapest, Hungary](http://2018.erum.io/#cfp) - Call for papers",86,FALSE,###  Call for Participation,link,2018-1-15
"+ [R/Finance 2018: Call for Papers](http://blog.fosstrading.com/2018/01/rfinance-2018-call-for-papers.html) : June 1 and 2, 2018 - University of Illinois at Chicago",164,FALSE,###  Call for Participation,link,2018-1-15
"+ [LatinR - Conferencia Latinoamericana sobre Uso de R en Investigación + Desarrollo, 3 al 7 de septiembre de 2018, Buenoes Aires, Argentina](http://47jaiio.sadio.org.ar/index.php?q=node/125)",191,FALSE,###  Call for Participation,link,2018-1-15
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2018-1-15
"<blockquote class=""twitter-tweet"" data-lang=""ca""><p lang=""en"" dir=""ltr"">👩‍💻 <a href=""https://twitter.com/hashtag/rladies?src=hash&amp;ref_src=twsrc%5Etfw"">#rladies</a>! Have you added yourself to our directory yet? 👩‍💻<br><br>💜 If not fill the form at <a href=""https://t.co/fJvMvyNrKG"">https://t.co/fJvMvyNrKG</a> 💜<br><br>Pic credit <a href=""https://twitter.com/dataandme?ref_src=twsrc%5Etfw"">@dataandme</a> <a href=""https://t.co/NliRCebpKx"">pic.twitter.com/NliRCebpKx</a></p>&mdash; R-Ladies Global (@RLadiesGlobal) <a href=""https://twitter.com/RLadiesGlobal/status/951806321166348289?ref_src=twsrc%5Etfw"">12 de gener de 2018</a></blockquote>",644,FALSE,###  Quotes of the Week,unid,2018-1-15
"<blockquote class=""twitter-tweet"" data-lang=""ca""><p lang=""en"" dir=""ltr"">Twitter and meetups are great ways to meet people in data science. I&#39;ve written some tips for getting started, but as a new tweeter with few followers, tweeting can still feel like shouting into the void. My offer:<a href=""https://t.co/Nm5JsaFVGd"">https://t.co/Nm5JsaFVGd</a> <a href=""https://t.co/c69nIPcQrB"">pic.twitter.com/c69nIPcQrB</a></p>&mdash; Emily Robinson (@robinson_es) <a href=""https://twitter.com/robinson_es/status/951204061151408128?ref_src=twsrc%5Etfw"">10 de gener de 2018</a></blockquote>",582,FALSE,###  Quotes of the Week,unid,2018-1-15
"<blockquote class=""twitter-tweet"" data-lang=""ca""><p lang=""en"" dir=""ltr"">After only 3 years using <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a>, I finally realized you can detach your Source pane and put it on one screen, and let the Console pane occupy more space on the second screen. Now wishing to be able to snap out Environment or Viewer for 3rd screen!<a href=""https://twitter.com/rstudiotips?ref_src=twsrc%5Etfw"">@rstudiotips</a> <a href=""https://twitter.com/hashtag/rstudio?src=hash&amp;ref_src=twsrc%5Etfw"">#rstudio</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/1gjrtcWEUi"">pic.twitter.com/1gjrtcWEUi</a></p>&mdash; Taras Kaduk (@taraskaduk) <a href=""https://twitter.com/taraskaduk/status/951549940504948736?ref_src=twsrc%5Etfw"">11 de gener de 2018</a></blockquote>",869,FALSE,###  Quotes of the Week,unid,2018-1-15
