value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2017-06-05
layout: post,12,FALSE,NA,unid,2017-06-05
title: R Weekly 2017-23 Jobs Search and Open Data,49,FALSE,NA,unid,2017-06-05
description: Weekly News in the R Community.,44,FALSE,NA,unid,2017-06-05
is_podcast: true,16,FALSE,NA,unid,2017-06-05
podcast_title: 2017 June - Go Deep and Readers' Feedback,56,FALSE,NA,unid,2017-06-05
podcast_permalink: https://cloud.rweekly.org/2017-june.mp3,58,FALSE,NA,unid,2017-06-05
podcast_description: |,22,FALSE,NA,unid,2017-06-05
  <![CDATA[,11,FALSE,NA,unid,2017-06-05
"  <p>About readers' feedback, rOpenSci Unconference 2017, Keras and more.</p>",77,FALSE,NA,unid,2017-06-05
  <ul>,6,FALSE,NA,unid,2017-06-05
"  <li>Read <a href=""https://rweekly.org/2017-23.html?pk_campaign=itunes_podcast"">R Weekly 2017 issue 23</a></li>",112,FALSE,NA,unid,2017-06-05
  </ul>,7,FALSE,NA,unid,2017-06-05
  <p></p>,9,FALSE,NA,unid,2017-06-05
  <ul> ,7,FALSE,NA,unid,2017-06-05
"  <li><a href=""https://www.patreon.com/rweekly"">Support with Patreon</a></li>",77,FALSE,NA,unid,2017-06-05
  </ul> ,8,FALSE,NA,unid,2017-06-05
  <ul>   ,9,FALSE,NA,unid,2017-06-05
"  <li><a href=""https://twitter.com/rweekly_org"">Twitter @rweekly_org</a></li>   ",80,FALSE,NA,unid,2017-06-05
  </ul>,7,FALSE,NA,unid,2017-06-05
  <ul> ,7,FALSE,NA,unid,2017-06-05
"  <li><a href=""https://www.facebook.com/rweekly"">Follow Facebook</a></li>  ",75,FALSE,NA,unid,2017-06-05
  </ul>,7,FALSE,NA,unid,2017-06-05
  <ul>,6,FALSE,NA,unid,2017-06-05
"  <li><a href=""http://freemusicarchive.org/music/gillicuddy/Plays_Guitar_Again/01-adventure-darling"">Music by Gillicuddy</a></li>",129,FALSE,NA,unid,2017-06-05
  </ul>,7,FALSE,NA,unid,2017-06-05
  ]]>,5,FALSE,NA,unid,2017-06-05
podcast_size: 5365293 ,22,FALSE,NA,unid,2017-06-05
"podcast_duration: ""3:30""",24,FALSE,NA,unid,2017-06-05
"podcast_summary: About readers' feedback, rOpenSci Unconference 2017, Keras and more. https://rweekly.org/2017-23.html",118,FALSE,NA,unid,2017-06-05
"podcast_keywords: "", ggplot2""",29,FALSE,NA,unid,2017-06-05
podcast_subtitle: Go Deep and Readers' Feedback,47,FALSE,NA,unid,2017-06-05
---,3,FALSE,NA,unid,2017-06-05
+ [A Dive into Stack Overflow Jobs Search](https://medium.com/@aurelien.gasser/a-dive-into-stack-overflow-jobs-search-62bc6e628f83),131,FALSE,###  Highlight,link,2017-06-05
+ [useR!2017 Schedule](https://user2017.sched.com/),51,FALSE,###  R in Organizations,link,2017-06-05
+ [Bringing Together People and Projects at Unconf17](http://ropensci.org/blog/blog/2017/06/02/unconf2017),106,FALSE,###  R in Organizations,link,2017-06-05
