value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-07-09
"title: R Weekly 2018-28 ggplot2, Factfulness",44,FALSE,NA,unid,2018-07-09
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-07-09
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-07-09
---,3,FALSE,NA,unid,2018-07-09
+ [ggplot2 3.0.0](https://cran.r-project.org/web/packages/ggplot2/index.html) - Create Elegant Data Visualisations Using the Grammar of Graphics,144,FALSE,###  Highlight,link,2018-07-09
+ [Factfulness: Building Gapminder Income Mountains](http://staff.math.su.se/hoehle/blog/2018/07/02/factfulness.html),117,FALSE,###  Highlight,link,2018-07-09
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2018-07-09
**CRAN**,8,FALSE,###  New Packages,unid,2018-07-09
+ [packagefinder](https://topics-in-r.blogspot.com/2018/07/new-package-packagefinder.html) - Search for packages from the R console,131,FALSE,###  New Packages,link,2018-07-09
![packagefinder](https://raw.githubusercontent.com/rweekly/image/master/2018/pkgfinder.png),91,FALSE,###  New Packages,image,2018-07-09
+ [ggplot2 3.0.0](https://cran.r-project.org/web/packages/ggplot2/index.html) - Create Elegant Data Visualisations Using the Grammar of Graphics,144,FALSE,### Package Releases,link,2018-07-09
+ [styler 1.0.2](https://github.com/r-lib/styler/releases) - Non-invasive pretty printing of R code,99,FALSE,### Package Releases,link,2018-07-09
+ [tikzDevice 0.12](https://cran.r-project.org/package=tikzDevice) - R Graphics Output in LaTeX Format has a [new home](https://blog.daqana.com/en/tikzdevice-has-a-new-home/),174,FALSE,### Package Releases,link,2018-07-09
+ [nanotime 0.2.1](http://dirk.eddelbuettel.com/blog/2018/07/01#nanotime_0.2.1) - nanotime uses the RcppCCTZ package for (efficient) high(er) resolution time parsing and formatting up to nanosecond resolution,208,FALSE,### Package Releases,link,2018-07-09
+ [seplyr 0.5.8](http://www.win-vector.com/blog/2018/07/seplyr-0-5-8-now-available-on-cran/) - Improved Standard Evaluation Interfaces for Common Data Manipulation Tasks,169,FALSE,### Package Releases,link,2018-07-09
"+ [anytime 0.3.1](http://dirk.eddelbuettel.com/blog/2018/07/03#anytime_0.3.1) - Convert anything in integer, numeric, character, factor, ordered format to either POSIXct or Date objects",185,FALSE,### Package Releases,link,2018-07-09
+ [One year as a subscriber to Stack Overflow](https://privefl.github.io/blog/one-year-as-a-subscriber-to-stack-overflow/),122,FALSE,### Insights,link,2018-07-09
+ [What Should be Done When Data Have Creators?](https://simplystatistics.org/2018/07/06/data-creators/),104,FALSE,### Insights,link,2018-07-09
+ [Current Challenges and Opportunities in Clinical Prediction Modeling](http://fharrell.com/talk/memtab18/),108,FALSE,### Insights,link,2018-07-09
"+ [Once in a Blue Moon, I Reached ""Issue Zero"" in a Github Repo](https://yihui.name/en/2018/07/issue-zero/)",107,FALSE,### Insights,link,2018-07-09
+ [Recreating (more) data visualizations from the book “Knowledge is Beautiful”: Part III](https://medium.com/@MattOldach_65321/recreating-more-data-visualizations-from-the-book-knowledge-is-beautiful-part-iii-5fd393b4c548),223,FALSE,### R in the Real World,link,2018-07-09
![Recreating (more) data visualizations from the book “Knowledge is Beautiful”: Part III](https://raw.githubusercontent.com/rweekly/image/master/2018/livelong.jpeg),164,FALSE,### R in the Real World,image,2018-07-09
+ [Markov-chaining my PhD thesis](https://www.rostrum.blog/2018/06/30/markov-chain-phd/) - Build your own thesis with a Markov chain that generates text snippets of jargon about rotting leaves,192,FALSE,### R in the Real World,link,2018-07-09
+ [Elo and EloBeta models in snooker](http://www.questionflow.org/2018/07/03/elo-and-elobeta-models-in-snooker/),112,FALSE,### R in the Real World,link,2018-07-09
