value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-4-23
"title: R Weekly 2018-17 Successful, Arrow, Maintainers",54,FALSE,NA,unid,2018-4-23
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-4-23
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-4-23
---,3,FALSE,NA,unid,2018-4-23
+ [What is a Successful Data Analysis?](https://simplystatistics.org/2018/04/17/what-is-a-successful-data-analysis/),116,FALSE,###  Highlight,link,2018-4-23
+ [Arrow and beyond: Collaborating on next generation tools for open source data science](https://blog.rstudio.com/2018/04/19/arrow-and-beyond/),144,FALSE,###  Highlight,link,2018-4-23
+ [How many CRAN package maintainers have been pwned?](https://itsalocke.com/blog/how-many-cran-package-maintainers-have-been-pwned/),133,FALSE,###  Highlight,link,2018-4-23
+ [Wanted: Your input on the next generation of R-Hub](https://www.r-consortium.org/announcement/2018/04/19/wanted-your-input-on-the-next-generation-of-r-hub),158,FALSE,###  R in Organizations,link,2018-4-23
+ [What's new with R Consortium funded projects in Q1 2018](https://www.r-consortium.org/blog/2018/04/16/whats-new-with-r-consortium-funded-projects-in-q1-2018),160,FALSE,###  R in Organizations,link,2018-4-23
+ [The 2018 author and reviewer survey](https://ropensci.org/blog/2018/04/17/author-survey/),92,FALSE,###  R in Organizations,link,2018-4-23
+ [Summer Interns](https://blog.rstudio.com/2018/04/18/summer-interns/),71,FALSE,###  R in Organizations,link,2018-4-23
+ [Arrow and beyond: Collaborating on next generation tools for open source data science](https://blog.rstudio.com/2018/04/19/arrow-and-beyond/),144,FALSE,###  R in Organizations,link,2018-4-23
+ [ggimage 0.1.4](https://guangchuangyu.github.io/2018/04/setting-ggplot2-background-with-ggbackground/) - setting ggplot2 background with ggbackground,151,FALSE,### Package Releases,link,2018-4-23
![ggimage 0.1.4](https://raw.githubusercontent.com/rweekly/image/master/2018/ggb.png),85,FALSE,### Package Releases,image,2018-4-23
+ [ggfortify 0.4.4](https://CRAN.R-project.org/package=ggfortify) - Data Visualization Tools for Statistical Analysis Results,125,FALSE,### Package Releases,link,2018-4-23
"+ [RKWard 0.7.0](https://rkward.kde.org/News#RKWard_0.7.0_-_Split_views.2C_based_on_KF5News) - the R GUI/IDE RKWard for Windows, macOS and GNU/Linux",148,FALSE,### Package Releases,link,2018-4-23
+ [uncmbb 0.2.0](https://uncmbbtrivia.netlify.com/post/2018/04/17/package-update/) - UNC Men's Basketball Match Results Since 1949-1950 Season,142,FALSE,### Package Releases,link,2018-4-23
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2018-4-23
**CRAN**,8,FALSE,###  New Packages,unid,2018-4-23
+ [sealr](https://cran.r-project.org/web/packages/sealr/index.html) - Sealing the R Objects Test and Assert Conditions,118,FALSE,###  New Packages,link,2018-4-23
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2018-4-23
