value,nchar,section_lookup,section_title,type,issue
+ [2019 Update One: R Consortium and ISC Announce the Newest Funded Projects for the R Community](https://www.r-consortium.org/blog/2019/03/12/2019-update-one-r-consortium-and-isc-announce-the-newest-funded-projects-for-the-r-community),236,FALSE,###  R in Organizations,link,2019-03-18
+ [Unconference Toolbox](https://github.com/unconf-toolbox) - Just about everything you need to host your own unconference. Created at the 2019 Chicago R Unconference,166,FALSE,###  Resources,link,2019-03-18
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2019-03-18
**CRAN**,8,FALSE,###  New Packages,unid,2019-03-18
+ [ggasym](https://jhrcook.github.io/ggasym/) - Asymmetric Matrix Plotting in 'ggplot2',87,FALSE,###  New Packages,link,2019-03-18
![ggasym](https://raw.githubusercontent.com/rweekly/image/master/2019/11/ggasym_example.png),92,FALSE,###  New Packages,image,2019-03-18
+ [leafpm](https://cran.r-project.org/package=leafpm) - Leaflet Map Plugin for Drawing and Editing,98,FALSE,###  New Packages,link,2019-03-18
+ [waiter](https://cran.r-project.org/package=waiter) - Loading Screen for 'Shiny',82,FALSE,###  New Packages,link,2019-03-18
+ [yum](https://cran.r-project.org/package=yum) - Utilities to Extract and Process YAML Fragments,97,FALSE,###  New Packages,link,2019-03-18
+ [rbin](https://blog.rsquaredacademy.com/binning-data-with-rbin/) - a set of tools for binning/discretization of data,118,FALSE,###  New Packages,link,2019-03-18
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2019-03-18
+ [footrulr](https://github.com/kanishkamisra/footrulr) - Compare sentences using Machine Translation and Text Summarization evaluation metrics,143,FALSE,###  New Packages,link,2019-03-18
+ [brickr](https://github.com/ryantimpe/brickr) - 3D LEGO models and mosaics from images using R and tidyverse,110,FALSE,###  New Packages,link,2019-03-18
![brickr](https://raw.githubusercontent.com/rweekly/image/master/2019/11/brickr.gif),84,FALSE,###  New Packages,image,2019-03-18
+ [Anonymous Functions in R - Part 3: Introducing the 'anon' package](https://coolbutuseless.github.io/2019/03/14/anonymous-functions-in-r-part-3-introducing-the-anon-package/)`,177,FALSE,###  New Packages,link,2019-03-18
+ [rlangtip](https://github.com/revodavid/rlangtip) - R package to generate a helpful tip about R,97,FALSE,###  New Packages,link,2019-03-18
"+ [sparklyr](https://blog.rstudio.com/2019/03/15/sparklyr-1-0/) 1.0: Apache Arrow, XGBoost, Broom and TFRecords]",112,FALSE,### Updated Packages,link,2019-03-18
"+ [Credibly Curious Episode 7 (Moving)](https://soundcloud.com/crediblycurious/episode-7-moving) - Nick and Saskia discuss moving, RStudio Conference, hexbin plots and the scales package",186,FALSE,###  Videos and Podcasts,link,2019-03-18
"+ [Not So Standard Deviations Episode 76 (Barely a Data Scientist)](http://nssdeviations.com/76-barely-a-data-scientist) - Hilary and Roger discuss the other jobs of the data scientist, using notebooks, Getting Things Done (on paper), keeping packages on CRAN, and the Women in Data Science Conference.",302,FALSE,###  Videos and Podcasts,link,2019-03-18
+ [gt_examples](https://frm1789.github.io/gt_examples/) - This is a small list with 25 visualizations using the `gt` package,124,FALSE,###  Tutorials,link,2019-03-18
+ [Unit Tests in R](http://www.win-vector.com/blog/2019/03/unit-tests-in-r/),76,FALSE,###  Tutorials,link,2019-03-18
+ [Wrangling Content Security Policies in R](https://rud.is/b/2019/03/10/wrangling-content-security-policies-in-r/),115,FALSE,###  Tutorials,link,2019-03-18
"+ [Math, code, concepts: A third road to deep learning](https://blogs.rstudio.com/tensorflow/posts/2019-03-15-concepts-way-to-dl/)",130,FALSE,###  Tutorials,link,2019-03-18
"+ [A case study for Branch Network Optimization, using R as a GIS tool.](https://www.jla-data.net/eng/branch-network-optimization-in-r/index.html)",146,FALSE,###  Tutorials,link,2019-03-18
"![A case study for Branch Network Optimization, using R as a GIS tool.](https://raw.githubusercontent.com/rweekly/image/master/2019/11/allocate-data-to-grid-3.png)",163,FALSE,###  Tutorials,image,2019-03-18
+ [Data Manipulation Corner Cases](http://www.win-vector.com/blog/2019/03/data-manipulation-corner-cases/),106,FALSE,###  Tutorials,link,2019-03-18
+ [Create interactive ggplot2 graphs with plotly](https://www.littlemissdata.com/blog/interactiveplots)`,104,FALSE,###  Tutorials,link,2019-03-18
+ [group_split/map/modify() in dplyr 0.8.1 (still in development)](https://coolbutuseless.github.io/2019/03/15/group_split-map-modify-in-dplyr-0.8.1-still-in-development/),171,FALSE,###  Tutorials,link,2019-03-18
+ [Software Dependencies and Risk](http://www.win-vector.com/blog/2019/03/software-dependencies-and-risk/),106,FALSE,###  Tutorials,link,2019-03-18
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,###  Tutorials,unid,2019-03-18
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-03-18
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-03-18
+ [satRday Johannesburg - 6th April](https://joburg2019.satrdays.org/),70,FALSE,###  Upcoming Events in 3 Months,link,2019-03-18
+ [satRday Newcastle - 6th April](https://newcastle2019.satrdays.org/),70,FALSE,###  Upcoming Events in 3 Months,link,2019-03-18
+ [satRday Los Angeles - 6th April](https://losangeles2019.satrdays.org/),73,FALSE,###  Upcoming Events in 3 Months,link,2019-03-18
+ [The Uncoast Unconference - 14th to 16th April](http://uuconf.rbind.io/),74,FALSE,###  Upcoming Events in 3 Months,link,2019-03-18
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-03-18
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-03-18
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-03-18
+ [satRday Chicago - 27th April](https://chicago2019.satrdays.org/),67,FALSE,###  Call for Participation,link,2019-03-18
+ [Community Call - Research Applications of rOpenSci Taxonomy and Biodiversity Tools](https://ropensci.org/blog/2019/03/11/commcall-mar2019/),142,FALSE,###  Call for Participation,link,2019-03-18
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-03-18
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The 2nd day of <a href=""https://twitter.com/hashtag/chirunconf?src=hash&amp;ref_src=twsrc%5Etfw"">#chirunconf</a> was filled w/ progress on many pkgs/issues. <br><br>People:<br>✅ completed their 1st PR<br>✅ made their 1st R pkg<br>✅ created their 1st Shiny app<br><br>But to me the best part was the people. We laughed. We ate. We learned. We rejoiced in the R culture and community! <a href=""https://t.co/kXHDawQm41"">pic.twitter.com/kXHDawQm41</a></p>&mdash; Joshua Goldberg (@GoldbergData) <a href=""https://twitter.com/GoldbergData/status/1105175443865567232?ref_src=twsrc%5Etfw"">March 11, 2019</a></blockquote>",669,FALSE,###  Quotes of the Week,unid,2019-03-18
