value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2017-10-09
"title: R Weekly 2017-41 Raspberry Pi, Markdown",46,FALSE,NA,unid,2017-10-09
description: Weekly News in the R Community.,44,FALSE,NA,unid,2017-10-09
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2017-10-09
---,3,FALSE,NA,unid,2017-10-09
+ [Convince me to start using R Markdown](https://community.rstudio.com/t/convince-me-to-start-using-r-markdown/1636),117,FALSE,###  Highlight,link,2017-10-09
"+ [Achoo](https://github.com/tmthyjames/Achoo) - Uses a Raspberry Pi to predict if my son will need his inhaler on any given day using weather, pollen, and air quality data",172,FALSE,###  Highlight,link,2017-10-09
+ [An Introduction to R with bookdown](http://colinfay.me/intro-to-r/),70,FALSE,###  Highlight,link,2017-10-09
+ [Convince me to start using R Markdown](https://community.rstudio.com/t/convince-me-to-start-using-r-markdown/1636),117,FALSE,### Insights,link,2017-10-09
+ [Switching from Base R to tidyverse](http://www.significantdigits.org/2017/10/switching-from-base-r-to-tidyverse/),116,FALSE,### Insights,link,2017-10-09
+ [A Dive Into Some Global Flooding Data ](https://www.blog.cultureofinsight.com/2017/10/when-it-rains-it-pours/),113,FALSE,###  R in the Real World,link,2017-10-09
![A Dive Into Some Global Flooding Data](https://www.blog.cultureofinsight.com/img/floods.png),94,FALSE,###  R in the Real World,image,2017-10-09
+ [2017 New Zealand Election ](http://david.frigge.nz/election2017/),68,FALSE,###  R in the Real World,link,2017-10-09
+ [A Tidy Text Analysis of Rick and Morty](http://tamaszilagyi.com/blog/a-tidy-text-analysis-of-rick-and-morty/),112,FALSE,###  R in the Real World,link,2017-10-09
"+ [Achoo](https://github.com/tmthyjames/Achoo) - Uses a Raspberry Pi to predict if my son will need his inhaler on any given day using weather, pollen, and air quality data",172,FALSE,###  R in the Real World,link,2017-10-09
+ [Small multiples for the German elections 2017](https://interaktiv.morgenpost.de/analyse-bundestagswahl-2017/data/btw17_analysis.html),136,FALSE,###  R in the Real World,link,2017-10-09
![Small multiples for the German elections 2017](https://raw.githubusercontent.com/rweekly/image/master/2017-03/german2.png),124,FALSE,###  R in the Real World,image,2017-10-09
+ [Whom does India`s Prime Minister Follow on Twitter? A Text Mining Exercise.](https://medium.com/@RahulxC/who-does-indias-prime-minister-follow-on-twitter-a-text-mining-exercise-d0fe258e9c28),193,FALSE,###  R in the Real World,link,2017-10-09
![Whom does India`s Prime Minister Follow on Twitter? A Text Mining Exercise.](https://cdn-images-1.medium.com/max/2000/1*bN64NrFrHGySxNzvdHxP3A.png),149,FALSE,###  R in the Real World,image,2017-10-09
+ [New Zealand 2017 election results](http://ellisp.github.io/blog/2017/10/07/election-results),95,FALSE,###  R in the Real World,link,2017-10-09
+ [Retrieve & process TV News chyrons with newsflash](https://rud.is/b/2017/10/01/retrieve-process-tv-news-chyrons-with-newsflash/),131,FALSE,###  R in the Real World,link,2017-10-09
![Retrieve & process TV News chyrons with newsflash](https://i2.wp.com/rud.is/b/wp-content/uploads/2017/10/chy01.png?zoom=3&resize=780%2C386&ssl=1),147,FALSE,###  R in the Real World,image,2017-10-09
"+ [The music of Les Mills Body Pump, with Spotify data](http://www.masalmon.eu/2017/10/01/bodypump/)",100,FALSE,###  R in the Real World,link,2017-10-09
+ [Mapping ecosystems of software development](https://juliasilge.com/blog/tag-network/),88,FALSE,###  R in the Real World,link,2017-10-09
![Mapping ecosystems of software development](https://juliasilge.com/figs/2017-10-03-tag-network/interactive_viz.gif),117,FALSE,###  R in the Real World,image,2017-10-09
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2017-10-09
+ [gghighlight](https://yutani.rbind.io/post/2017-10-06-gghighlight/) - Highlight ggplot's Lines and Points with Predicates,123,FALSE,###  New Packages,link,2017-10-09
![gghighlight](https://raw.githubusercontent.com/yutannihilation/gghighlight/9b00b79a84c6ba4866c9757110c2662aed14ff6f/man/figures/README-gghighlight-line-1.png),160,FALSE,###  New Packages,image,2017-10-09
+ [rCAEDDATA](https://github.com/daranzolin/rCAEDDATA) - Data from the California Department of Education in R,110,FALSE,###  New Packages,link,2017-10-09
+ [tfruns](https://tensorflow.rstudio.com/blog/tfruns.html) - Tools for TensorFlow Training Runs,96,FALSE,###  New Packages,link,2017-10-09
+ [xgboostExplainer](https://github.com/AppliedDataSciencePartners/xgboostExplainer) - An R package that makes xgboost models fully interpretable,145,FALSE,###  New Packages,link,2017-10-09
+ [remedy](https://github.com/ThinkR-open/remedy) - Addins to facilitate writing in markdown with RStudio.,106,FALSE,###  New Packages,link,2017-10-09
+ [tidystringdist 0.1.0](https://cran.r-project.org/web/packages/tidystringdist/index.html) - String Distance Calculation with Tidy Data Principles,147,FALSE,### Package Releases,link,2017-10-09
+ [confinterpret 1.0](https://cran.r-project.org/package=confinterpret) - Descriptive interpretations from confidence intervals with confinterpret.,147,FALSE,### Package Releases,link,2017-10-09
+ [RProtoBuf 0.4.11](http://dirk.eddelbuettel.com/blog/2017/10/03#rprotobuf_0.4.11) - R bindings for the Google Protocol Buffers,128,FALSE,### Package Releases,link,2017-10-09
+ [nzelect 0.4.0](http://ellisp.github.io/blog/2017/10/05/nzelect-0-4-0) - results from 2002 to 2014 and polls up to September 2017,131,FALSE,### Package Releases,link,2017-10-09
+ [Text mining et topic modeling avec R](https://thinkr.fr/text-mining-et-topic-modeling-avec-r/),97,FALSE,###  R Internationally,link,2017-10-09
"+ [NSSD 46 - Uncanny Valley of Stickerness](http://nssdeviations.com/46-uncanny-valley-of-stickerness) - Hilary and Roger continue their late night contemplations about stickers, collecting new data for training machine learning algorithms, and paying for open (and closed) source software.",290,FALSE,###  Videos and Podcasts,link,2017-10-09
"+ [An introduction post for 0.1.0 of googleLanguageR, that lets you analyse language through the Google Cloud Machine Learning APIs](https://ropensci.org/blog/blog/2017/10/03/googlelanguager)",191,FALSE,###  R in Organizations,link,2017-10-09
+ [R-Ladies global tour](http://www.masalmon.eu/2017/10/06/globalrladiestour/),78,FALSE,###  R in Organizations,link,2017-10-09
+ [Help us build capacity of open software users and developers with Hacktoberfest](http://ropensci.org/blog/blog/2017/10/02/hacktoberfest),139,FALSE,###  R in Organizations,link,2017-10-09
"+ [Governance, Engagement, and Resistance in the Open Science Movement: A Comparative Study](http://ropensci.org/blog/blog/2017/10/06/sholler-plan)",147,FALSE,###  R in Organizations,link,2017-10-09
+ [An Introduction to R with bookdown](http://colinfay.me/intro-to-r/),70,FALSE,###  Resources,link,2017-10-09
+ [getSymbols and Alpha Vantage](http://blog.fosstrading.com/2017/10/getsymbols-and-alpha-vantage.html),103,FALSE,###  Tutorials,link,2017-10-09
+ [WordR - A New R Package for Rendering Documents in MS Word Format](https://rviews.rstudio.com/2017/10/04/wordr---a-new-r-package-for-rendering-documents-in-ms-word-format/),175,FALSE,###  Tutorials,link,2017-10-09
+ [Identify & Analyze Web Site Tech Stacks With rappalyzer](https://rud.is/b/2017/09/30/identify-analyze-web-site-tech-stacks-with-rappalyzer/),143,FALSE,###  Tutorials,link,2017-10-09
+ [Creating an expository graph for a talk](https://simplystatistics.org/2017/10/02/creating-an-expository-graph-for-a-talk/),125,FALSE,###  Tutorials,link,2017-10-09
+ [ggplot2 SEM models with tidygraph and ggraph](http://drsimonj.svbtle.com/ggsem-plot-sem-models-with-ggplot2),111,FALSE,###  Tutorials,link,2017-10-09
+ [The Guardian Experience: heavy or light topics?](http://www.masalmon.eu/2017/10/02/guardian-experience/),107,FALSE,###  Tutorials,link,2017-10-09
+ [A Gentle Introduction on Market Basket Analysis — Association Rules](https://datascienceplus.com/a-gentle-introduction-on-market-basket-analysis%e2%80%8a-%e2%80%8aassociation-rules/),185,FALSE,###  Tutorials,link,2017-10-09
