value,nchar,section_lookup,section_title,type,issue
+ [Connecting R to an Oracle Database](http://geraldbelton.com/connecting-r-to-an-oracle-database/),99,FALSE,###  Tutorials,link,2017-05-29
+ [miniCRAN](http://kbroman.org/blog/2017/05/23/minicran/),58,FALSE,###  Tutorials,link,2017-05-29
"+ [Bagging, the perfect solution for model instability](https://insightr.wordpress.com/2017/05/22/bagging-the-perfect-solution-for-model-instability/)",150,FALSE,###  Tutorials,link,2017-05-29
+ [The End of the Honeymoon: Falling Out of Love with quantstrat](https://ntguardian.wordpress.com/2017/05/22/the-end-of-the-honeymoon-falling-out-of-love-with-quantstrat/),172,FALSE,###  Tutorials,link,2017-05-29
+ [The Marcos Lopez de Prado Hierarchical Risk Parity Algorithm](https://quantstrattrader.wordpress.com/2017/05/22/the-marcos-lopez-de-prado-hierarchical-risk-parity-algorithm/),177,FALSE,###  Tutorials,link,2017-05-29
+ [Facet my geo!](http://lenkiefer.github.io/2017/05/22/geo-my-facet),69,FALSE,###  Tutorials,link,2017-05-29
+ [Machine Learning. Support Vector Machines (Optical Character Recognition).](http://datarvalue.blogspot.com/2017/05/machine-learning-support-vector.html),155,FALSE,###  Tutorials,link,2017-05-29
+ [R⁶ — Idiomatic (for the People)](https://rud.is/b/2017/05/23/r%e2%81%b6-idiomatic-for-the-people/),101,FALSE,###  Tutorials,link,2017-05-29
+ [Ridge Regression and the Lasso](https://realdataweb.wordpress.com/2017/05/23/ridge-regression-and-the-lasso/),112,FALSE,###  Tutorials,link,2017-05-29
+ [Create smooth animations in R with the tweenr package](http://blog.revolutionanalytics.com/2017/05/tweenr.html),114,FALSE,###  Tutorials,link,2017-05-29
"+ [Finally, Four Backticks on Github](https://yihui.name/en/2017/05/four-backticks-github/)",91,FALSE,###  Tutorials,link,2017-05-29
+ [Sunflowers for COLOURlovers](https://fronkonstin.com/2017/05/22/sunflowers-for-colourlovers/),96,FALSE,###  Tutorials,link,2017-05-29
![Sunflowers for COLOURlovers](https://i1.wp.com/fronkonstin.com/wp-content/uploads/2017/05/flower2.png?w=825&ssl=1),116,FALSE,###  Tutorials,image,2017-05-29
+ [Index starting points and dataviz](http://lenkiefer.github.io/2017/05/23/index-start),88,FALSE,###  Tutorials,link,2017-05-29
+ [ggeffects: Create Tidy Data Frames of Marginal Effects for ‚ggplot' from Model Outputs #rstats](https://strengejacke.wordpress.com/2017/05/24/ggeffects-create-tidy-data-frames-of-marginal-effects-for-ggplot-from-model-outputs-rstats/),237,FALSE,###  Tutorials,link,2017-05-29
+ [Counterintuitive probability problem of the day](http://www.decisionsciencenews.com/2017/05/24/counterintuitive-probability-problem-day/),140,FALSE,###  Tutorials,link,2017-05-29
+ [Subplots in maps with ggplot2](https://ikashnitsky.github.io/2017/subplots-in-maps/),87,FALSE,###  Tutorials,link,2017-05-29
+ [Love is all around: Popular words in pop hits](http://blog.revolutionanalytics.com/2017/05/love-is-all-around.html),118,FALSE,###  Tutorials,link,2017-05-29
+ [The Most Popular Baby Names in the US Per Year. An Exercise in R.](http://datarvalue.blogspot.com/2017/05/the-most-popular-baby-names-in-us-per.html),152,FALSE,###  Tutorials,link,2017-05-29
+ [Versioning R model objects in SQL Server](https://itsalocke.com/versioning-r-model-objects-in-sql-server/),109,FALSE,###  Tutorials,link,2017-05-29
+ [Managing Spark data handles in R](http://www.win-vector.com/blog/2017/05/managing-spark-data-handles-in-r/),110,FALSE,###  Tutorials,link,2017-05-29
+ [Who is the caretaker? Evidence-based probability estimation with the bnlearn package](http://blog.revolutionanalytics.com/2017/05/who-is-the-caretaker.html),159,FALSE,###  Tutorials,link,2017-05-29
+ [Testing the Hierarchical Risk Parity algorithm](https://quantstrattrader.wordpress.com/2017/05/26/testing-the-hierarchical-risk-parity-algorithm/),149,FALSE,###  Tutorials,link,2017-05-29
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,###  Tutorials,unid,2017-05-29
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2017-05-29
+ [CRAN Policy Change new rev3679](https://github.com/eddelbuettel/crp/commit/25cb0d5baa8ff959fa7e43ba436e2f004cfbacea),119,FALSE,###  R Project Updates,link,2017-05-29
"+ `aggregate(<data.frame>, drop=FALSE)` now also works in case of near-equal numbers in `by`. (PR#16918)",104,FALSE,###  R Project Updates,unid,2017-05-29
+ `path.expand()` on Windows now accepts paths specified as UTF-8-encoded character strings even if not representable in the current locale. (PR#17120),151,FALSE,###  R Project Updates,unid,2017-05-29
"+ `stopifnot(e, e2, ...)` now evaluates the expressions sequentially and in case of an error or warning shows the relevant expression instead of the full `stopifnot(..)` call.",175,FALSE,###  R Project Updates,unid,2017-05-29
"+ [R in Insurance 2017](https://rininsurance17.sciencesconf.org/) **June 8, 2017** <br />",89,FALSE,###  Upcoming Events,link,2017-05-29
"This one-day conference will focus on applications in insurance and actuarial science that use R, the lingua franca for statistical computation.",144,FALSE,###  Upcoming Events,unid,2017-05-29
"+ [CSAMA 2017](http://www.huber.embl.de/csama2017/) **June 11 - 16, 2017** <br />",81,FALSE,###  Upcoming Events,link,2017-05-29
Statistical Data Analysis for Genome-Scale Biology teaches statistical and computational analysis of multi-omics studies in biology and biomedicine. Practical hands-on exercises are based on the R / Bioconductor environment.,224,FALSE,###  Upcoming Events,unid,2017-05-29
"+ [angletR 2017](http://angletr2017.com/) **June 28 - 30, 2017** <br/>",70,FALSE,###  Upcoming Events,link,2017-05-29
"angletR aims to provide a national forum to exchange and share ideas on the use of R in different subjects such as visualisation, applied statistics, biostatistics and bioinformatics, Bayesian statistics, data analysis, Big Data, modelling, machine learning, high performance computing, etc.",291,FALSE,###  Upcoming Events,unid,2017-05-29
"+ [useR! 2017](http://user2017.brussels/) **July 4, 2017** <br />",65,FALSE,###  Upcoming Events,link,2017-05-29
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,###  Upcoming Events,unid,2017-05-29
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events,unid,2017-05-29
"+ [Call for Conference Buddies at UseR!2017 Forwards and R-Ladies Session](https://user2017.brussels/news/2017/forwards-and-r-ladies-session-monday-3-july) **July 3, 2017** [Participate in the poll](https://user2017.typeform.com/to/Gj4M3H).",240,FALSE,###  Call for Participation,link,2017-05-29
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">It&#39;s official. My students vastly prefer R over SPSS in an intro stats course for psychology majors <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://twitter.com/hashtag/spss?src=hash"">#spss</a> <a href=""https://twitter.com/hashtag/psychology?src=hash"">#psychology</a> <a href=""https://twitter.com/hashtag/teaching?src=hash"">#teaching</a></p>&mdash; Tom Carpenter (@tcarpenter216) <a href=""https://twitter.com/tcarpenter216/status/867621299312443392"">May 25, 2017</a></blockquote>",589,FALSE,###  Quotes of the Week,unid,2017-05-29
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">*50+ of the best R programmers in the world* &#39;raise your hand if you have impostor syndrome!&#39; <a href=""https://twitter.com/hashtag/runconf17?src=hash"">#runconf17</a> <a href=""https://t.co/aiRgHbVCtU"">pic.twitter.com/aiRgHbVCtU</a></p>&mdash; Oliver Keyes (@kopshtik) <a href=""https://twitter.com/kopshtik/status/867786243911819264"">May 25, 2017</a></blockquote>",441,FALSE,###  Quotes of the Week,unid,2017-05-29
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Pleased to announce that <a href=""https://twitter.com/JennyBryan"">@JennyBryan</a>&#39;s reprex package is now an official member of the tidyverse: <a href=""https://t.co/RFchSO85Ry"">https://t.co/RFchSO85Ry</a> <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/868250029357547520"">May 26, 2017</a></blockquote>",489,FALSE,###  Quotes of the Week,unid,2017-05-29
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Quotes of the Week,unid,2017-05-29
