value,nchar,section_lookup,section_title,type,issue
+ [{santoku} 0.1.0: A versatile cutting tool for R](https://github.com/hughjonesd/santoku),90,FALSE,###  New Packages,link,2019-09-16
+ [{ggrapid} 0.0.1.0: Create neat & complete ggplot visualizations with as little code as possible](https://github.com/konradsemsch/ggrapid),140,FALSE,###  New Packages,link,2019-09-16
"+ [{RecodeRecorder} 0.1.0: RStudio Addin for Renaming, Collapsing and Reordering Factor Levels](https://github.com/milosvil/RecodeReorder)",138,FALSE,###  New Packages,link,2019-09-16
+ [{polished} 0.0.2.9002: Authentication and Administration for Shiny apps](https://github.com/Tychobra/polished),113,FALSE,###  New Packages,link,2019-09-16
+ [{pinpoint} 0.0.0.9000: Interactively explore and compare a distribution of numeric points](https://github.com/daranzolin/pinpoint),133,FALSE,###  New Packages,link,2019-09-16
+ [{armacmp} 0.1.0.9000: 🚀 Translate R Linear Algebra Code to Armadillo C++](https://github.com/dirkschumacher/armacmp),119,FALSE,###  New Packages,link,2019-09-16
+ [{tidyr} 1.0.0: New pivot and nest functions](https://www.tidyverse.org/articles/2019/09/tidyr-1-0-0/),104,FALSE,### Updated Packages,link,2019-09-16
+ [{shinysense} 0.2.0: Easier method for getting up and running with basic demos](https://github.com/nstrayer/shinysense),121,FALSE,### Updated Packages,link,2019-09-16
+ [{mmetrics} 0.3.0: Easy Computation of Marketing Metrics with Different Analysis Axis](https://y-bar.github.io/mmetrics/),123,FALSE,### Updated Packages,link,2019-09-16
+ [{pinp} 0.0.8: Bugfix](http://dirk.eddelbuettel.com/blog/2019/09/08#pinp_0.0.8),81,FALSE,### Updated Packages,link,2019-09-16
"+ [{pins} 0.1.2: Pin, Discover and Share Resources](https://cran.r-project.org/web/packages/pins/index.html)",108,FALSE,### Updated Packages,link,2019-09-16
+ [{WVPlots} 1.1.2: Palette and/or color controls](http://www.win-vector.com/blog/2019/09/wvplots-1-1-2-on-cran/),113,FALSE,### Updated Packages,link,2019-09-16
+ [{ggchicklet} 0.2.0: Updated 2019 debate data](https://gitlab.com/hrbrmstr/ggchicklet),88,FALSE,### Updated Packages,link,2019-09-16
+ [R for Clinical Trial Reporting](https://fharrell.com/talk/rmedicine19/),74,FALSE,"###  Videos, Podcasts, and Presentations",link,2019-09-16
+ [A DevOps Process for Deploying R to Production](https://blog.revolutionanalytics.com/2019/09/devops-and-r.html),114,FALSE,"###  Videos, Podcasts, and Presentations",link,2019-09-16
+ [A Graphical Introduction to tidyr's `pivot_*()`](https://speakerdeck.com/yutannihilation/a-graphical-introduction-to-tidyrs-pivot-star),138,FALSE,"###  Videos, Podcasts, and Presentations",link,2019-09-16
+ [First World Problems: Very long RMarkdown documents](https://martinctc.github.io/blog/first-world-problems-very-long-rmarkdown-documents/),141,FALSE,###  Tutorials,link,2019-09-16
+ [Introducing the `minicss` package for creating CSS styles and stylesheets in R](https://coolbutuseless.github.io/2019/09/11/introducing-the-minicss-package-for-creating-css-styles-and-stylesheets-in-r/),205,FALSE,###  Tutorials,link,2019-09-16
+ [TidyBlocks Framework](https://maya.rbind.io/post/2019/tidyblocks-framework/),79,FALSE,###  Tutorials,link,2019-09-16
+ [Text yourself from #rstats](https://richpauloo.github.io/2019-09-11-Using-Twilio-to-text-myself-after-long-running-jobs/),124,FALSE,###  Tutorials,link,2019-09-16
+ [Processing volcano video data using the imagefx package](https://cran.r-project.org/web/packages/imagefx/vignettes/extract_volcano_plume_tutorial.html),154,FALSE,###  Tutorials,link,2019-09-16
![Processing volcano video data using the imagefx package](https://raw.githubusercontent.com/rweekly/image/master/2019-09-16/download.png),138,FALSE,###  Tutorials,image,2019-09-16
+ [Getting or calculating the values from an underlying raster using stars and sf](https://luisdva.github.io/rstats/GIS-with-R/),128,FALSE,###  Tutorials,link,2019-09-16
+ [How to setup a blog using the distill RStudio package](https://www.shamindras.com/posts/2019-07-11-shrotriya2019distillpt1/),127,FALSE,###  Tutorials,link,2019-09-16
+ [PowerPoint report generation with Shiny](https://www.tychobra.com/posts/2019_07_29_ppt_report_generation/),109,FALSE,###  Tutorials,link,2019-09-16
+ [Overriding RStudio's startup hook inside Rprofile](https://thecoatlessprofessor.com/programming/r/overriding-rstudios-startup-hook-inside-rprofile/),151,FALSE,###  Tutorials,link,2019-09-16
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,###  Tutorials,unid,2019-09-16
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-09-16
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-09-16
"+ [LatinR 2019, Santiago de Chile, September 25 - 27](http://latin-r.com) - Latinamerican Conference About the Use of R in R&D",126,FALSE,###  Upcoming Events in 3 Months,link,2019-09-16
"+ [Tokyo.R #81, September 28](https://tokyor.connpass.com/)",59,FALSE,###  Upcoming Events in 3 Months,link,2019-09-16
   ,3,FALSE,###  Upcoming Events in 3 Months,unid,2019-09-16
+ [Why R? 2019 Conference - Warsaw 26-29 September 2019](http://whyr.pl/2019/),78,FALSE,###  Upcoming Events in 3 Months,link,2019-09-16
   ,3,FALSE,###  Upcoming Events in 3 Months,unid,2019-09-16
"+ [rOpenSci OzUnconf (Sydney, Australia), December 11 - 13 2019](https://ozunconf19.ropensci.org/)",98,FALSE,###  Upcoming Events in 3 Months,link,2019-09-16
   ,3,FALSE,###  Upcoming Events in 3 Months,unid,2019-09-16
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-09-16
   ,3,FALSE,###  Upcoming Events in 3 Months,unid,2019-09-16
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-09-16
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-09-16
+ [Get Funded by the R Consortium – Call for Proposals Open Now!](https://www.r-consortium.org/blog/2019/09/13/get-funded-by-the-r-consortium-call-for-proposals-open-now),170,FALSE,###  Call for Participation,link,2019-09-16
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-09-16
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The videos from <a href=""https://twitter.com/hashtag/useR2019?src=hash&amp;ref_src=twsrc%5Etfw"">#useR2019</a> conference are NOW on the <a href=""https://twitter.com/RConsortium?ref_src=twsrc%5Etfw"">@RConsortium</a> <a href=""https://twitter.com/YouTube?ref_src=twsrc%5Etfw"">@Youtube</a> channel! <a href=""https://t.co/MlkEaMrj5Q"">https://t.co/MlkEaMrj5Q</a><br>The talks, the plenary sessions, the lightning talks... at your own pace.<br>Enjoy ! <a href=""https://t.co/hbXvHOsGlF"">pic.twitter.com/hbXvHOsGlF</a></p>&mdash; useR! 2019 (@UseR2019_Conf) <a href=""https://twitter.com/UseR2019_Conf/status/1167525447694991360?ref_src=twsrc%5Etfw"">August 30, 2019</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",815,FALSE,###  Quotes of the Week,unid,2019-09-16
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">This is how I explain the &#39;pipe&#39; to <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> newbies... <a href=""https://t.co/VdAFTLzijy"">pic.twitter.com/VdAFTLzijy</a></p>&mdash; We are R-Ladies (@WeAreRLadies) <a href=""https://twitter.com/WeAreRLadies/status/1172576445794803713?ref_src=twsrc%5Etfw"">September 13, 2019</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",521,FALSE,###  Quotes of the Week,unid,2019-09-16
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The magrittr macaroons are vanilla with a salted caramel buttercream filling. The plain green ones honour the lime package with thanks to <a href=""https://twitter.com/thomasp85?ref_src=twsrc%5Etfw"">@thomasp85</a> and <a href=""https://twitter.com/pommedeterre33?ref_src=twsrc%5Etfw"">@pommedeterre33</a> for making government models explainable. They are lime with a chocolate and coconut buttercream filling. <a href=""https://t.co/hlPO634aPu"">pic.twitter.com/hlPO634aPu</a></p>&mdash; Owen Churches (@OwenChurches) <a href=""https://twitter.com/OwenChurches/status/1171589169467887616?ref_src=twsrc%5Etfw"">September 11, 2019</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",782,FALSE,###  Quotes of the Week,unid,2019-09-16
