value,nchar,section_lookup,section_title,type,issue
"+ [rOpenSci community call: Community Call: Last Night, Testing Saved my Life, December 5](https://ropensci.org/commcalls/2019-12-05/)",134,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [Yes We Cran: A conference on R packages and their applications, December 6-8](https://www.thinksisu.org/event/yeswecran/)",124,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [BioC Asia, December 5-6](https://bioconductor.github.io/BiocAsia/)",69,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [Japan.R 2019, December 7](https://japanr.connpass.com/event/154070/)",71,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [European Bioconductor Meeting, December 9-10](http://eurobioc2019.bioconductor.org/)",87,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [rOpenSci OzUnconf, December 11-13](https://ozunconf19.ropensci.org/)",71,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [R @ ISSA, December 26](https://r-iisa2019.rbind.io/)",55,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
+ [Thinking about rstudio::conf 2020? See the full conference schedule!](https://blog.rstudio.com/2019/11/25/thinking-about-rstudio-conf-2020-see-the-full-conference-schedule/),176,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
"+ [Tidyverse Dev Day, January 31](https://www.tidyverse.org/blog/2019/11/tidyverse-dev-day-2020/)",97,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-12-02
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-12-02
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-12-02
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Waaaaaa Jackson Kwok just gave an incredible preso jam packed with interactive vis coded in <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> tranpiled to JS feat live coding INCREDIBLE. <a href=""https://twitter.com/hashtag/wombat2019?src=hash&amp;ref_src=twsrc%5Etfw"">#wombat2019</a> <a href=""https://t.co/qDmOBJDcK4"">pic.twitter.com/qDmOBJDcK4</a></p>&mdash; Miles McBain (@MilesMcBain) <a href=""https://twitter.com/MilesMcBain/status/1200294568551317504?ref_src=twsrc%5Etfw"">November 29, 2019</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",696,FALSE,###  Quotes of the Week,unid,2019-12-02
