value,nchar,section_lookup,section_title,type,issue
+ [A Crazy Little Thing Called {purrr} - Part 6 : doing statistics](http://colinfay.me/purrr-statistics/),105,FALSE,###  Tutorials,link,2018-1-1
+ [Working with Pdfs - Scraping the Pass Budget](https://itsalocke.com/blog/working-with-pdfs---scraping-the-pass-budget/),122,FALSE,###  Tutorials,link,2018-1-1
+ [cyclic riddle [not in NYC!]](https://xianblog.wordpress.com/2017/12/29/cyclic-riddle/),89,FALSE,###  Tutorials,link,2018-1-1
+ [Downtime Reading](https://rviews.rstudio.com/2017/12/29/down-time-reading/),78,FALSE,###  Tutorials,link,2018-1-1
+ [Learn to Write Command Line Utilities in R - part 6](http://blog.sellorm.com/2017/12/30/command-line-utilities-in-r-pt-6/),125,FALSE,###  Tutorials,link,2018-1-1
+ [Using R on Android](http://selbydavid.com/2017/12/29/r-android/),67,FALSE,###  Tutorials,link,2018-1-1
+ [Analyzing #goofyreligion with #rstats and rtweet (Twitter API R package)](https://rickpackblog.wordpress.com/2017/12/26/analyzing-goofyreligion-with-rstats-and-rtweet-twitter-api-r-package/),193,FALSE,###  Tutorials,link,2018-1-1
+ [A data viz that asks questions: Friends time series ggplots](https://jesse.tw/post/friends-time-series-ggplots/),115,FALSE,###  Tutorials,link,2018-1-1
+ [Code to make an holidays pastryRchy card for R-Ladies](https://github.com/rladies/rladies_holidays),102,FALSE,### Gist & Cookbook,link,2018-1-1
+ [Chernoff periodic table](https://gist.github.com/baptiste/d4abfa8a6c095d659f8879af5ad9531b),94,FALSE,### Gist & Cookbook,link,2018-1-1
+ [A brief demonstration on how to visualise confidence intervals in R ](https://github.com/leonjessen/confidence_intervals_visualised),135,FALSE,### Gist & Cookbook,link,2018-1-1
+ [Year in Review with R Rmd Template](https://github.com/hrbrmstr/2017-year-in-review),87,FALSE,### Gist & Cookbook,link,2018-1-1
+ [A Hogwarts style Twitter account sorter](https://github.com/thoughtfulbloke/sorting_stat),92,FALSE,### Gist & Cookbook,link,2018-1-1
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,### Gist & Cookbook,unid,2018-1-1
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2018-1-1
+ nls(\`NO [mol/l]\` ~ f(t)) and `nls(y ~ a)` now work.,55,FALSE,###  R Project Updates,unid,2018-1-1
+ `configure` will use `pkg-config` to find the flags to link to `jpeg` if available (as it should be for `jpeg-9c` and `libjpeg-turbo`). (This amends the code added in R 3.3.0 as module name in `jpeg-9c` is not what that tested for.),234,FALSE,###  R Project Updates,unid,2018-1-1
+ Legacy support of `make` macros such as `CXX1X` is formally deprecated: use the `CXX11` forms instead.,104,FALSE,###  R Project Updates,unid,2018-1-1
"+ `ar.yw(x)` and hence by default `ar(x)` now work when `x` has `NA`s, mostly thanks to a patch by Pavel Krivitsky in PR#17366. The `ar.yw.default()`'s AIC computations have become more efficient by using `determinant()`.",221,FALSE,###  R Project Updates,unid,2018-1-1
+ RStudio conf 2018 **January 31 to February 3** <br />,55,FALSE,###  Upcoming Events,unid,2018-1-1
[rstudio::conf](https://www.rstudio.com/conference/) is about all things R and RStudio!,87,FALSE,###  Upcoming Events,unid,2018-1-1
+ satRday Cape Town 2018 **March 17** <br />,44,FALSE,###  Upcoming Events,unid,2018-1-1
[satRday Cape Town](http://capetown2018.satrdays.org/),54,FALSE,###  Upcoming Events,unid,2018-1-1
<!-- + R/Finance 2018 **June 1 and 2** <br />,45,FALSE,###  Upcoming Events,unid,2018-1-1
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,###  Upcoming Events,unid,2018-1-1
"+ [CascadiaRConf](https://cascadiarconf.com/) **June 2, 2018**",62,FALSE,###  Upcoming Events,link,2018-1-1
"Portland, OR, US",16,FALSE,###  Upcoming Events,unid,2018-1-1
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **5 & 6 July 2018** <br />,89,FALSE,###  Upcoming Events,link,2018-1-1
Rennes - Agrocampus,19,FALSE,###  Upcoming Events,unid,2018-1-1
"+ useR! 2018 **July 10, 2018** <br />",37,FALSE,###  Upcoming Events,unid,2018-1-1
The annual useR! conference is the main meeting of the international R user and developer community. -->,104,FALSE,###  Upcoming Events,unid,2018-1-1
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events,unid,2018-1-1
+ [satRday Cape Town 2018](http://capetown2018.satrdays.org/#callforpapers) - Call for papers,93,FALSE,###  Call for Participation,link,2018-1-1
"+ [eRum 2018 May 14-16, Budapest, Hungary](http://2018.erum.io/#cfp) - Call for papers",86,FALSE,###  Call for Participation,link,2018-1-1
"+ [LatinR - Conferencia Latinoamericana sobre Uso de R en Investigación + Desarrollo, 3 al 7 de septiembre de 2018, Buenoes Aires, Argentina](http://47jaiio.sadio.org.ar/index.php?q=node/125)",191,FALSE,###  Call for Participation,link,2018-1-1
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Just learned that R for data science is being translated in to Chinese (simplified &amp; complex), French, Korean, Portuguese, Russian and Serbian next year! <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/943507974303244289?ref_src=twsrc%5Etfw"">December 20, 2017</a></blockquote>",487,FALSE,###  Quotes of the Week,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Two R conferences in South America next year are endorsed by the R Foundation: R Day in Curitiba, Brazil on 2018-05-22; and LatinR in Buenos Aires, Argentina from 2018-09-03 to 2018-09-07. See below for details.<a href=""https://t.co/hQu7wOG9id"">https://t.co/hQu7wOG9id</a><a href=""https://t.co/NYHYe1EJEt"">https://t.co/NYHYe1EJEt</a></p>&mdash; The R Foundation (@_R_Foundation) <a href=""https://twitter.com/_R_Foundation/status/944212199509319680?ref_src=twsrc%5Etfw"">December 22, 2017</a></blockquote>",575,FALSE,###  Quotes of the Week,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""ca""><p lang=""en"" dir=""ltr"">The latest version of our <a href=""https://twitter.com/hashtag/R4DS?src=hash&amp;ref_src=twsrc%5Etfw"">#R4DS</a> online learning community is ready for you to sign up!<br><br>Whether you&#39;re just learning <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a>, or have been using it for decades, we&#39;re a community that&#39;s helping others learn R through the R for Data Science text.<a href=""https://t.co/bHwf7cSPeV"">https://t.co/bHwf7cSPeV</a></p>&mdash; Jesse Maegan (@kierisi) <a href=""https://twitter.com/kierisi/status/944263269111468032?ref_src=twsrc%5Etfw"">22 de desembre de 2017</a></blockquote>",717,FALSE,###  Quotes of the Week,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> folk: TONS to learn from Bjarne in this 👍 video if you teach, tutor or do <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> education at all <a href=""https://t.co/fakOR9bRoM"">https://t.co/fakOR9bRoM</a></p>&mdash; b❆B Rudis (@hrbrmstr) <a href=""https://twitter.com/hrbrmstr/status/946947183823196160?ref_src=twsrc%5Etfw"">December 30, 2017</a></blockquote>",557,FALSE,###  Quotes of the Week,unid,2018-1-1
"<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",85,FALSE,###  Quotes of the Week,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">New <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> cheatsheet today: Dates and Times with <a href=""https://twitter.com/hashtag/lubridate?src=hash&amp;ref_src=twsrc%5Etfw"">#lubridate</a>! Available at <a href=""https://t.co/OZVUTm5lDl"">https://t.co/OZVUTm5lDl</a> <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a> <a href=""https://t.co/33rmsDLRED"">pic.twitter.com/33rmsDLRED</a></p>&mdash; Garrett Grolemund (@StatGarrett) <a href=""https://twitter.com/StatGarrett/status/943570215383781378?ref_src=twsrc%5Etfw"">December 20, 2017</a></blockquote>",679,FALSE,###  Quotes of the Week,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Nowadays when I remember someone tweeted something &amp; need that something, I look for the tweet using <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/rtweet_pkg?ref_src=twsrc%5Etfw"">@rtweet_pkg</a> get_timeline and <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a> View(). 🔎</p>&mdash; Maëlle Salmon 🐟 (@ma_salmon) <a href=""https://twitter.com/ma_salmon/status/946697733418741760?ref_src=twsrc%5Etfw"">December 29, 2017</a></blockquote>",602,FALSE,###  Quotes of the Week,unid,2018-1-1
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">All my runs (2011-2017) plotted from <a href=""https://twitter.com/Strava?ref_src=twsrc%5Etfw"">@Strava</a> data <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/ZBG3C9QI7Y"">pic.twitter.com/ZBG3C9QI7Y</a></p>&mdash; Marcus Volz (@mgvolz) <a href=""https://twitter.com/mgvolz/status/944492030117363713?ref_src=twsrc%5Etfw"">December 23, 2017</a></blockquote>",488,FALSE,###  Quotes of the Week,unid,2018-1-1
