value,nchar,section_lookup,section_title,type,issue
+ [Simplifying World Tile Grid Creation with geom_wtg()](https://rud.is/b/2018/08/27/simplifying-world-tile-grid-creation-with-geom_wtg/),137,FALSE,###  Tutorials,link,2018-09-03
![Simplifying World Tile Grid Creation with geom_wtg()](https://i1.wp.com/rud.is/b/wp-content/uploads/2018/08/le-wtg-02.png),124,FALSE,###  Tutorials,image,2018-09-03
"+ [What, No Parentheses?](https://matloff.wordpress.com/2018/08/24/what-no-parentheses/)",88,FALSE,###  Tutorials,link,2018-09-03
+ [Introducing compareBars: Simplify comparative bar charts](http://daranzolin.github.io/2018-08-25-compareBars/),113,FALSE,###  Tutorials,link,2018-09-03
+ [GNU Make for Data Analysis Workflow Management](https://uncmbbtrivia.netlify.com/post/2018/08/26/gnu-make-for-workflow-manager/),131,FALSE,###  Tutorials,link,2018-09-03
+ [The power of stepped-wedge designs](https://www.rdatagen.net/post/alternatives-to-stepped-wedge-designs/),108,FALSE,###  Tutorials,link,2018-09-03
+ [Survival Analysis in R](http://www.emilyzabor.com/tutorials/survival_analysis_in_r_tutorial.html),100,FALSE,###  Tutorials,link,2018-09-03
+ [Moving beyond pattern-based analysis: Additional applications of GeoPAT 2](https://nowosad.github.io/post/geopat-2-extend/),126,FALSE,###  Tutorials,link,2018-09-03
![Moving beyond pattern-based analysis: Additional applications of GeoPAT 2](https://nowosad.github.io/post/2018-08-28-geopat-2-extend_files/extend02.png),154,FALSE,###  Tutorials,image,2018-09-03
+ [What's this bird? Classify old natural history drawings with R](https://ropensci.org/blog/2018/08/28/birds-ocr/),115,FALSE,###  Tutorials,link,2018-09-03
+ [Videos from NYC R Conference](http://blog.revolutionanalytics.com/2018/08/videos-from-nyc-r-conference.html),111,FALSE,###  Tutorials,link,2018-09-03
+ [W-JAX 2018 talk: Deep Learning - a Primer](https://shirinsplayground.netlify.com/2018/08/wjax2018/),102,FALSE,###  Tutorials,link,2018-09-03
+ [Playing around with RStudio Package Manager](https://rtask.thinkr.fr/blog/rstudio-package-manager/),102,FALSE,###  Tutorials,link,2018-09-03
+ [Getting started simulating data in R: some helpful functions and how to use them](https://aosmith.rbind.io/2018/08/29/getting-started-simulating-data/),154,FALSE,###  Tutorials,link,2018-09-03
+ [R Tip: Put Your Values in Columns](http://www.win-vector.com/blog/2018/08/r-tip-put-your-values-in-columns/),111,FALSE,###  Tutorials,link,2018-09-03
"+ [Slack and Plumber, Part One](https://rviews.rstudio.com/2018/08/30/slack-and-plumber-part-one/)",98,FALSE,###  Tutorials,link,2018-09-03
"![Slack and Plumber, Part One](https://rviews.rstudio.com/post/2018-08-15-blair-plumber-slack-files/slash-command-preview.png)",126,FALSE,###  Tutorials,image,2018-09-03
+ [Tips for analyzing Excel data in R ](http://blog.revolutionanalytics.com/2018/08/how-to-use-r-with-excel.html),113,FALSE,###  Tutorials,link,2018-09-03
+ [Transfer data from R to Python with PyRserve and Bio7](https://bio7.org/transfer-data-from-r-to-python-with-pyrserve-and-bio7/),130,FALSE,###  Tutorials,link,2018-09-03
+ [Quantities for R – Ready for a CRAN release](https://www.r-spatial.org//r/2018/08/31/quantities-final.html),110,FALSE,###  Tutorials,link,2018-09-03
+ [Make more useless packages!](https://blog.rmhogervorst.nl/blog/2018/08/31/make-more-useless-packages/),105,FALSE,###  Tutorials,link,2018-09-03
"+ [Guide to a high-performance, powerful R installation](http://blog.revolutionanalytics.com/2018/08/installation-guide.html)",125,FALSE,###  Tutorials,link,2018-09-03
+ [Using TinyTeX from a Flash Drive](https://yihui.name/en/2018/08/tinytex-flash-drive/),88,FALSE,###  Tutorials,link,2018-09-03
+ [Impact: Depth or Breadth?](https://yihui.name/en/2018/08/influence-depth-or-breadth/),88,FALSE,###  Tutorials,link,2018-09-03
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2018-09-03
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,###  Tutorials,unid,2018-09-03
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2018-09-03
+ [Econometrics and Statistics using R](http://gades-training.com/en/cursos/Econometrics-and-Statistics-Using-R) **Sept 10-14** <br />,134,FALSE,###  Upcoming Events in 3 Months,link,2018-09-03
"Lisbon, Portugal.",17,FALSE,###  Upcoming Events in 3 Months,unid,2018-09-03
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2018-09-03
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2018-09-03
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2018-09-03
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Today&#39;s <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> discovery I should have made sooner: add_count( ) and add_tally( )! Replace your group_by + count + mutate workflows with this one <a href=""https://twitter.com/hashtag/dplyr?src=hash&amp;ref_src=twsrc%5Etfw"">#dplyr</a> command 🙌 <a href=""https://t.co/TbLI1GlaCh"">pic.twitter.com/TbLI1GlaCh</a></p>&mdash; Angela Li (@CivicAngela) <a href=""https://twitter.com/CivicAngela/status/1032288912838942720?ref_src=twsrc%5Etfw"">August 22, 2018</a></blockquote>",625,FALSE,###  Quotes of the Week,unid,2018-09-03
