value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-4-16
"title: R Weekly 2018-16 Questions, Readings, Inferences",55,FALSE,NA,unid,2018-4-16
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-4-16
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-4-16
---,3,FALSE,NA,unid,2018-4-16
+ [Stack Overflow questions around the world](https://juliasilge.com/blog/stack-questions-cities/),98,FALSE,###  Highlight,link,2018-4-16
+ [Readings in applied data science](https://github.com/hadley/stats337),72,FALSE,###  Highlight,link,2018-4-16
+ [Statistical Inference: A Tidy Approach](https://ismayc.github.io/talks/ness-infer/slide_deck.html) - Slides for short course at the New England Statistical Symposium.,169,FALSE,###  Highlight,link,2018-4-16
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2018-4-16
**CRAN**,8,FALSE,###  New Packages,unid,2018-4-16
+ [promises](https://cran.r-project.org/web/packages/promises/index.html) - Abstractions for Promise-Based Asynchronous Programming,131,FALSE,###  New Packages,link,2018-4-16
+ [pkgnet](https://cran.r-project.org/web/packages/pkgnet/index.html) - Get Network Representation of an R Package,114,FALSE,###  New Packages,link,2018-4-16
![pkgnet](https://raw.githubusercontent.com/rweekly/image/master/2018/devtools.png),83,FALSE,###  New Packages,image,2018-4-16
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2018-4-16
"+ [klrfome](https://github.com/mrecos/klrfome) - Kernel Logistic Regression on Focal Mean Embeddings, for solving the distribution regresion problem",148,FALSE,###  New Packages,link,2018-4-16
![klrfome](https://raw.githubusercontent.com/rweekly/image/master/2018/KLRfome_dataflow.png),92,FALSE,###  New Packages,image,2018-4-16
+ [future 1.8.0](https://www.jottr.org/2018/04/12/future-results/) - Unified Parallel and Distributed Processing in R for Everyone,130,FALSE,### Package Releases,link,2018-4-16
+ [tint 0.1.0](http://dirk.eddelbuettel.com/blog/2018/04/08#tint_0.1.0) - Styles provided by the tufte package.,111,FALSE,### Package Releases,link,2018-4-16
+ [Shiny Server (Pro) 1.5.7](https://blog.rstudio.com/2018/04/11/shiny-server-pro-1-5-7/),89,FALSE,### Package Releases,link,2018-4-16
+ [CRANalerts: Get email alerts when a CRAN package gets updated](https://deanattali.com/blog/cranalerts/),106,FALSE,### Package Releases,link,2018-4-16
+ [Readings in applied data science](https://github.com/hadley/stats337),72,FALSE,###  Resources,link,2018-4-16
+ [Developing Your First R Package: A Case Study with esvis](http://www.dandersondata.com/talks/eugene_rug/),108,FALSE,###  Resources,link,2018-4-16
+ [Turning your PhD (or other research project) into an R package](https://htmlpreview.github.io/?https://raw.githubusercontent.com/r-oxford/r-oxford.github.io/master/slides/2018_04_PhD_to_package.html),202,FALSE,###  Resources,link,2018-4-16
+ [The Little Book of LDA - An Overview of Latent Dirichlet Allocation](https://ldabook.com/),93,FALSE,###  Resources,link,2018-4-16
+ [Statistical Inference: A Tidy Approach](https://ismayc.github.io/talks/ness-infer/slide_deck.html) - Slides for short course at the New England Statistical Symposium.,169,FALSE,###  Resources,link,2018-4-16
+ [R-ecology-lesson](https://github.com/datacarpentry/R-ecology-lesson) - Data Carpentry R lessons on ecology.,110,FALSE,###  Resources,link,2018-4-16
+ [.rprofile: Noam Ross](https://ropensci.org/blog/2018/04/13/rprofile-noam-ross/),82,FALSE,### Insights,link,2018-4-16
"+ [Dissecting R Package ""Utility Belts""](https://rud.is/b/2018/04/08/dissecting-r-package-utility-belts/)",105,FALSE,### Insights,link,2018-4-16
"![Dissecting R Package ""Utility Belts""](https://raw.githubusercontent.com/rweekly/image/master/2018/util-ratio.png)",115,FALSE,### Insights,image,2018-4-16
+ [Package Licensing: Would the R Community like some help? Feedback from the trenches](https://www.r-consortium.org/blog/2018/04/12/package-licensing-would-the-r-community-like-some-help-feedback-from-the-trenches),215,FALSE,###  R in Organizations,link,2018-4-16
+ [Does Congress Really Care About Your Privacy?](https://rud.is/b/2018/04/13/does-congress-really-care-about-your-privacy/),124,FALSE,### R in the Real World,link,2018-4-16
+ [Exploring the Relationship Between Dog Names and Breeds](http://kaylinwalker.com/dog-names-tfidf/),101,FALSE,### R in the Real World,link,2018-4-16
+ [Where aRe the Rufous Hummingbirds?](https://github.com/stephhazlitt/ruhu-ebird-observations/blob/master/R/ruhu-ebird-observations.md),136,FALSE,### R in the Real World,link,2018-4-16
+ [Analysis of sleep data with R.](http://www.seanlnguyen.com/post/analyzing-sleep-data-with-r/),96,FALSE,### R in the Real World,link,2018-4-16
+ [Web scraping from Wikipedia with rvest and topic modelling  with LDA](http://annamarbut.blogspot.com/2018/04/scraping-wikipedia-and-topic-modelling.html),156,FALSE,### R in the Real World,link,2018-4-16
"+ [My first Shiny app, scaling ingredients for buttermilk pancakes](https://snewns92.shinyapps.io/BestButtermilkPancakes/)",122,FALSE,### R in the Real World,link,2018-4-16
+ [Exploring Tuberculosis Monitoring Indicators in England; Using Dimension Reduction and Clustering (with `fingertipsR`)](https://www.samabbott.co.uk/post/cluster-england-tb/),176,FALSE,### R in the Real World,link,2018-4-16
![Storyboard of Tuberculosis Clustering analysis](https://raw.githubusercontent.com/rweekly/image/master/2018/storyboard-fingertips-tb-clust.png),145,FALSE,### R in the Real World,image,2018-4-16
+ [Extending DT child rows example](http://www.reigo.eu/2018/04/extending-dt-child-row-example/),96,FALSE,### R in the Real World,link,2018-4-16
+ [How do the different character-to-datetime convertors in R perform?](http://rsangole.netlify.com/post/performance-benchmarking-for-date-time-conversions/),157,FALSE,### R in the Real World,link,2018-4-16
+ [Stack Overflow questions around the world](https://juliasilge.com/blog/stack-questions-cities/),98,FALSE,### R in the Real World,link,2018-4-16
![Stack Overflow questions around the world](https://raw.githubusercontent.com/rweekly/image/master/2018/stack-map.png),119,FALSE,### R in the Real World,image,2018-4-16
+ [Struggle with Harry Potter Data](http://www.questionflow.org/2018/04/09/struggle-with-harry-potter-data/),108,FALSE,### R in the Real World,link,2018-4-16
+ [Regular Expressions Every R programmer Should Know](https://blog.jumpingrivers.com/posts/2018/top_regular_expressions_r_stringr/),132,FALSE,###  Tutorials,link,2018-4-16
+ [A short tutorial on how to create interactive maps with popup images using leaflet. ](https://peerchristensen.netlify.com/post/mapping-street-art-with-leaflet-and-r/),169,FALSE,###  Tutorials,link,2018-4-16
+ [Convert epub to Text for Processing in R](https://rud.is/b/2018/04/12/convert-epub-to-text-for-processing-in-r/),115,FALSE,###  Tutorials,link,2018-4-16
+ [Forcing Yourself to Make Your Life Easier](https://ropensci.org/blog/2018/04/12/ijtiff/),91,FALSE,###  Tutorials,link,2018-4-16
+ [In case you missed it: March  2018 roundup](http://blog.revolutionanalytics.com/2018/04/in-case-you-missed-it-march-2018-roundup.html),137,FALSE,###  Tutorials,link,2018-4-16
