value,nchar,section_lookup,section_title,type,issue
"+ [unpivotr 0.1.0](https://nacnudus.github.io/unpivotr/) for unpivoting complex tables with multi-level headers, especially pivot tables.",137,FALSE,### New Releases,link,2017-02-06
+ [roxygen2 6.0.0](https://blog.rstudio.org/2017/02/01/roxygen2-6-0-0/) - roxygen2 helps you document your packages by turning specially formatted inline comments into R’s standard Rd format.,191,FALSE,### New Releases,link,2017-02-06
+ [nzpullover 0.0.2](https://nacnudus.github.io/nzpullover/) - road policing data from New Zealand.,99,FALSE,### New Releases,link,2017-02-06
"+ [RPushbullet 0.3.0](http://dirk.eddelbuettel.com/blog/2017/02/03#rpushbullet_0.3.0) - RPushbullet interfacing the neat Pushbullet service for inter-device messaging, communication, and more.",192,FALSE,### New Releases,link,2017-02-06
+ [gunsales 0.1.2](http://dirk.eddelbuettel.com/blog/2017/01/30#gunsales_0.1.2) - Statistical analysis of monthly background checks of gun purchases,148,FALSE,### New Releases,link,2017-02-06
+ [nanotime 0.1.1](http://dirk.eddelbuettel.com/blog/2017/02/04#nanotime_0.1.1) - Nanosecond-Resolution Time for R,114,FALSE,### New Releases,link,2017-02-06
+ [RcppCCTZ 0.2.1](http://dirk.eddelbuettel.com/blog/2017/02/04#rcppcctz_0.2.1) - Rcpp bindings for the CCTZ library,116,FALSE,### New Releases,link,2017-02-06
+ [R Jobs for R users – 14 jobs from around the world (2017-02-01)](https://www.r-bloggers.com/r-jobs-for-r-users-14-jobs-from-around-the-world-2017-02-01/),156,FALSE,### Jobs,link,2017-02-06
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,### R Project Updates,unid,2017-02-06
"+  Improved performance and robustness of matrix multiplication using BLAS: DGEMV is now used instead of DGEMM for matrix/vector and vector/matrix multiplication, DGEMM/DGEMV is bypassed when the input has NaN or Inf values, and performance for these input checks has been improved.",282,FALSE,### R Project Updates,unid,2017-02-06
+ `qbeta()` underflowed too early in some very asymmetric cases. (PR#17178),75,FALSE,### R Project Updates,unid,2017-02-06
+ `tapply()` gets new option `default = NA` allowing to change the previously hardcoded value.,94,FALSE,### R Project Updates,unid,2017-02-06
"+ `R CMD build` no longer wraps a `BugReports` field containing a long URL, which made it unusable in R <= 3.3.2.",113,FALSE,### R Project Updates,unid,2017-02-06
+ `read.dcf()` now consistently interprets any `whitespace` to be stripped to include newlines.,95,FALSE,### R Project Updates,unid,2017-02-06
"+ `str()` no longer shows `""list output truncated""`, in cases that list was not shown at all. Thanks to Neal Fultz (PR#17219)",125,FALSE,### R Project Updates,unid,2017-02-06
+ [satRday Cape Town 2017: Data Visualisation Challenge announced](http://capetown2017.satrdays.org/#visualisation),115,FALSE,### Call for Participation,link,2017-02-06
"+ [SatRday #2 Conference - Cape Town, South Africa](http://capetown2017.satrdays.org/) **18 Feb, 2017** <br />",110,FALSE,### Upcoming Events,link,2017-02-06
The R community and some of South Africa's most forward thinking companies have come together to bring satRday to Cape Town.,124,FALSE,### Upcoming Events,unid,2017-02-06
"+ [useR! 2017](http://user2017.brussels/) **July 4, 2017** <br />",65,FALSE,### Upcoming Events,link,2017-02-06
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,### Upcoming Events,unid,2017-02-06
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">For those <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> folk planning their 2017 calendars around R releases: <a href=""https://t.co/O0t4eIyZhR"">https://t.co/O0t4eIyZhR</a> <a href=""https://t.co/8ib2UFFGnZ"">pic.twitter.com/8ib2UFFGnZ</a></p>&mdash; boB Rudis (@hrbrmstr) <a href=""https://twitter.com/hrbrmstr/status/826825104667660289"">February 1, 2017</a></blockquote>",460,FALSE,### Quotes of the Week,unid,2017-02-06
