value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-2-5
"title: R Weekly 2018-6 R Consortium Proposals, Data Day Texas",61,FALSE,NA,unid,2018-2-5
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-2-5
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-2-5
---,3,FALSE,NA,unid,2018-2-5
"+ [Introducing Maëlle Salmon, rOpenSci’s new Research Software Engineer](https://ropensci.org/blog/2018/01/29/rse-ma%C3%ABlle-salmon/)",134,FALSE,###  Highlight,link,2018-2-5
+ [R Consortium Call For Proposals: February 2018](https://www.r-consortium.org/announcement/2018/01/31/r-consortium-call-proposals-february-2018),146,FALSE,###  Highlight,link,2018-2-5
+ [R-Podcast Episode 23 -Interviews with Romain Francois and Thomas Lin Pedersen](https://r-podcast.org/episode/023-interviews-francois-pedersen/),146,FALSE,###  Highlight,link,2018-2-5
+ [Bring on the R-Stars! A review of Data Day Texas 2018](https://www.littlemissdata.com/blog/ddtx18),101,FALSE,###  Highlight,link,2018-2-5
+ [Wrangling Data Day Texas Slides](http://livefreeordichotomize.com/2018/01/28/wrangling-data-day-texas-slides/),113,FALSE,###  Highlight,link,2018-2-5
+ [The 2018 R Consortium R User Group Support Program is Underway.](https://www.r-consortium.org/announcement/2018/01/31/2018-r-consortium-r-user-group-support-program-underway),177,FALSE,### Insights,link,2018-2-5
+ [New R Journal issue](https://journal.r-project.org/archive/2017-2/),70,FALSE,### Insights,link,2018-2-5
"+ [Introducing Maëlle Salmon, rOpenSci’s new Research Software Engineer](https://ropensci.org/blog/2018/01/29/rse-ma%C3%ABlle-salmon/)",134,FALSE,### Insights,link,2018-2-5
+ [Why can’t ggplot2 use %>%?](https://community.rstudio.com/t/why-cant-ggplot2-use/4372/7),91,FALSE,### Insights,link,2018-2-5
+ [Bring on the R-Stars! A review of Data Day Texas 2018](https://www.littlemissdata.com/blog/ddtx18),101,FALSE,### Insights,link,2018-2-5
