value,nchar,section_lookup,section_title,type,issue
"n></div><div class=""post-more-end""></div>-->",44,FALSE,###  Tutorials,unid,2019-05-06
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS),78,FALSE,###  R Project Updates,unid,2019-05-06
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-05-06
+ [China-R Beijing 24 May - 26 May](https://cosx.org/2019/03/12th-china-r-beijing-announcement/),96,FALSE,###  Upcoming Events in 3 Months,link,2019-05-06
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-05-06
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-05-06
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-05-06
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-05-06
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/Rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#Rstats</a>: datapasta is SO COOL! Easily copy data from excel (or even html tables from the web) &amp; paste in R as fully-formatted dataframes!<br><br>1. install.packages(&quot;datapasta&quot;)<br>2. Set a useful keyboard paste shortcut<a href=""https://t.co/hq9mHtRj5B"">https://t.co/hq9mHtRj5B</a><br><br>With thanks to <a href=""https://twitter.com/FaustoBustos?ref_src=twsrc%5Etfw"">@FaustoBustos</a> :)<a href=""https://twitter.com/hashtag/phdchat?src=hash&amp;ref_src=twsrc%5Etfw"">#phdchat</a> <a href=""https://t.co/OqzHHZGsd0"">pic.twitter.com/OqzHHZGsd0</a></p>&mdash; Guy Prochilo 🏳️",738,FALSE,###  Quotes of the Week,unid,2019-05-06
"🌈 (@GuyProchilo) <a href=""https://twitter.com/GuyProchilo/status/1122651785011789824?ref_src=twsrc%5Etfw"">April 29, 2019</a></blockquote>",137,FALSE,###  Quotes of the Week,unid,2019-05-06
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Ok <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> twitter, which one of you was spotted on 95 near philly yesterday? <a href=""https://t.co/VM7jcIrJ4p"">pic.twitter.com/VM7jcIrJ4p</a></p>&mdash; Alice Walsh PhD (@alicenotalice) <a href=""https://twitter.com/alicenotalice/status/1123205439586480129?ref_src=twsrc%5Etfw"">April 30, 2019</a></blockquote>",463,FALSE,###  Quotes of the Week,unid,2019-05-06
