value,nchar,section_lookup,section_title,type,issue
+ [greta](https://github.com/goldingn/) - Fast and easy statistical modelling in R,82,FALSE,###  New Packages,link,2017-05-01
+ [aws.s3](https://github.com/cloudyr/aws.s3) -  Amazon Simple Storage Service (S3) API Client,94,FALSE,###  New Packages,link,2017-05-01
+ [flexdashboard-poster](https://github.com/odeleongt/flexdashboard-poster) - Minimal template for preparing a conference poster using rmarkdown,144,FALSE,###  New Packages,link,2017-05-01
![flexdashboard-poster](https://raw.githubusercontent.com/rweekly/image/master/2017-05-01/poster21.png),103,FALSE,###  New Packages,image,2017-05-01
+ [twidlr](https://github.com/drsimonj/twidlr) - data.frame-first formula-second modelling ,91,FALSE,###  New Packages,link,2017-05-01
"+ [Health Services Data Science Associate (ZIM1701.17) @ Palo Alto, California](https://www.r-users.com/jobs/health-services-data-science-associate-zim1701-17-palo-alto-california/)",181,FALSE,###  Jobs,link,2017-05-01
+ [Genetic Music: From Schoenberg to Bach](https://fronkonstin.com/2017/04/27/genetic-music-from-schoenberg-to-bach/),117,FALSE,###  Tutorials,link,2017-05-01
+ [Using R as a GIS](https://realdataweb.wordpress.com/2017/04/22/using-r-as-a-gis/),84,FALSE,###  Tutorials,link,2017-05-01
+ [A function that adds multiple ggplot2 layers](https://martinsbioblogg.wordpress.com/2017/04/23/using-r-a-function-that-adds-multiple-ggplot2-layers/),152,FALSE,###  Tutorials,link,2017-05-01
+ [A classical analysis (Radio Swiss classic program)](http://maelle.github.io/2017/04/23/radioswissclassic/),109,FALSE,###  Tutorials,link,2017-05-01
+ [Building an R training environment](https://itsalocke.com/r-training-environment/),85,FALSE,###  Tutorials,link,2017-05-01
+ [R 3.4.0 now available](http://blog.revolutionanalytics.com/2017/04/r-340-now-available.html),95,FALSE,###  Tutorials,link,2017-05-01
+ [Order Type and Parameter Optimization in quantstrat](https://ntguardian.wordpress.com/2017/04/24/order-type-parameter-optimization-quantstrat/),146,FALSE,###  Tutorials,link,2017-05-01
![Order Type and Parameter Optimization in quantstrat](https://ntguardian.files.wordpress.com/2017/04/unnamed-chunk-22-1.png?w=680),131,FALSE,###  Tutorials,image,2017-05-01
+ [Rent Prices and TrelliscopeJS](https://www.stoltzmaniac.com/rent-prices-and-trelliscopejs/),94,FALSE,###  Tutorials,link,2017-05-01
+ [Explaining complex machine learning models with LIME](https://shirinG.github.io/machine_learning/2017/04/23/lime),116,FALSE,###  Tutorials,link,2017-05-01
+ [More cartograms of New Zealand census data (district and city level)!](http://ellisp.github.io/blog/2017/04/25/more-cartograms),130,FALSE,###  Tutorials,link,2017-05-01
![More cartograms of New Zealand census data (district and city level)!](https://ellisp.github.io/img/0094-ta1.svg),115,FALSE,###  Tutorials,image,2017-05-01
+ [Using checkpoint with knitr and RStudio](http://blog.revolutionanalytics.com/2017/04/using-checkpoint-with-knitr-and-rstudio.html),133,FALSE,###  Tutorials,link,2017-05-01
+ [Animate a bivariate choropleth](http://lenkiefer.github.io/2017/04/25/bivariate-animate),91,FALSE,###  Tutorials,link,2017-05-01
+ [A Shiny application that shows trends in Stack Overflow questions over time](https://dgrtwo.shinyapps.io/so-trends/),119,FALSE,###  Tutorials,link,2017-05-01
+ [Binning Outliers in a Histogram](https://edwinth.github.io/blog/outlier-bin/),80,FALSE,###  Tutorials,link,2017-05-01
+ ['Digging' into archaeology + leaflet](http://www.austinwehrwein.com/tutorials/digging-archaeology-leaflet/),110,FALSE,###  Tutorials,link,2017-05-01
+ [Age Bias Plot Changes in FSA](http://derekogle.com/fishR/2017-04-26-AgeBias_inFSA),85,FALSE,###  Tutorials,link,2017-05-01
+ [Hacking maps with ggplot2](https://ikashnitsky.github.io/2017/map-hacking/),78,FALSE,###  Tutorials,link,2017-05-01
![Hacking maps with ggplot2](https://ikashnitsky.github.io/images/170424/hacked-map.png),88,FALSE,###  Tutorials,image,2017-05-01
+ [Visualizing uncertainty in housing data](http://lenkiefer.github.io/2017/04/26/housing-data-uncertainty),107,FALSE,###  Tutorials,link,2017-05-01
+ [Creating a VIX Futures Term Structure In R From Official CBOE Settlement Data](https://quantstrattrader.wordpress.com/2017/04/27/creating-a-vix-futures-term-structure-in-r-from-official-cboe-settlement-data/),211,FALSE,###  Tutorials,link,2017-05-01
+ [Salaries by alma mater - an interactive visualization with R and plotly](http://www.alexejgossmann.com/salaries_by_school_plotly_viz/),137,FALSE,###  Tutorials,link,2017-05-01
+ [Setup encrypted Rstudio and Shiny dashboard solution in 3 minutes](http://www.56n.dk/setup-encrypted-rstudio-and-shiny-dashboard-solution-in-3-minutes/),155,FALSE,###  Tutorials,link,2017-05-01
+ [R Quick Tip: Upload multiple files in shiny and consolidate into a dataset](https://itsalocke.com/upload-multiple-files-in-shiny-and-consolidate-into-a-dataset/),164,FALSE,###  Tutorials,link,2017-05-01
+ [Make pleasingly parallel R code with rxExecBy](http://blog.revolutionanalytics.com/2017/04/rxexecby.html),108,FALSE,###  Tutorials,link,2017-05-01
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,###  Tutorials,unid,2017-05-01
+ [RcppTOML 0.1.3](http://dirk.eddelbuettel.com/blog/2017/04/25#rcpptoml_0.1.3) - TOML is a configuration file grammar for humans.,130,FALSE,###  Package Releases,link,2017-05-01
+ [plotly 4.6.0](http://moderndata.plot.ly/plotly-4-6-0-now-on-cran/) - Create interactive web graphics from R via plotly's JavaScript graphing library,151,FALSE,###  Package Releases,link,2017-05-01
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2017-05-01
+ `file.mtime()` no longer returns NA on Windows when the file or directory is being used by another process.,109,FALSE,###  R Project Updates,unid,2017-05-01
"+ New `askYesNo()` function and `""askYesNo""` option to ask the user binary response questions in a customizable but consistent way. ",132,FALSE,###  R Project Updates,unid,2017-05-01
+ Vignettes listed in `.Rbuildignore` were not being ignored properly.,70,FALSE,###  R Project Updates,unid,2017-05-01
+ `tempdir(check=TRUE)` recreates the `tmpdir()` if it is no longer valid.,74,FALSE,###  R Project Updates,unid,2017-05-01
+ `R CMD Sweave` again returns `status = 0` on successful completion.,69,FALSE,###  R Project Updates,unid,2017-05-01
+ `installed.packages()` on Windows would fail when `file.mtime()` (?) returned NA.,83,FALSE,###  R Project Updates,unid,2017-05-01
"+ [R/Finance 2017](http://www.rinfinance.com/) **May 19 and 20, 2017**  <br />",78,FALSE,###  Upcoming Events,link,2017-05-01
"From the inaugural conference in 2009, the annual R/Finance conference in Chicago has become the primary meeting for academics and practioners interested in using R in Finance.",176,FALSE,###  Upcoming Events,unid,2017-05-01
"+ [R in Insurance 2017](https://rininsurance17.sciencesconf.org/) **June 8, 2017** <br />",89,FALSE,###  Upcoming Events,link,2017-05-01
"This one-day conference will focus on applications in insurance and actuarial science that use R, the lingua franca for statistical computation.",144,FALSE,###  Upcoming Events,unid,2017-05-01
"+ [CSAMA 2017](http://www.huber.embl.de/csama2017/) **June 11 - 16, 2017** <br />",81,FALSE,###  Upcoming Events,link,2017-05-01
Statistical Data Analysis for Genome-Scale Biology teaches statistical and computational analysis of multi-omics studies in biology and biomedicine. Practical hands-on exercises are based on the R / Bioconductor environment.,224,FALSE,###  Upcoming Events,unid,2017-05-01
"+ [angletR 2017](http://angletr2017.com/) **June 28 - 30, 2017** <br/>",70,FALSE,###  Upcoming Events,link,2017-05-01
"angletR aims to provide a national forum to exchange and share ideas on the use of R in different subjects such as visualisation, applied statistics, biostatistics and bioinformatics, Bayesian statistics, data analysis, Big Data, modelling, machine learning, high performance computing, etc.",291,FALSE,###  Upcoming Events,unid,2017-05-01
"<!-- !useR! 2017](http://user2017.brussels/) **July 4, 2017** <br />",68,FALSE,###  Upcoming Events,unid,2017-05-01
The annual useR! conference is the main meeting of the international R user and developer community.-->,103,FALSE,###  Upcoming Events,unid,2017-05-01
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events,unid,2017-05-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Does including emoji in your RMarkdown make you go 😦😫😱? Struggle no more: <a href=""https://t.co/wgCTnsgVAn"">https://t.co/wgCTnsgVAn</a> emo::ji(&quot;celebrate&quot;) 🎉 <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/856938704748896258"">April 25, 2017</a></blockquote>",451,FALSE,###  Quotes of the Week,unid,2017-05-01
"<script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script>",79,FALSE,###  Quotes of the Week,unid,2017-05-01
