value,nchar,section_lookup,section_title,type,issue
+ [{carbonate}: Create beautiful images of source code using 'carbon.js'](https://cran.r-project.org/package=carbonate),119,FALSE,###  New Packages,link,2020-02-10
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2020-02-10
+ [{colormind}: Generate Color Palettes With AI](https://github.com/dmi3kno/colormind),86,FALSE,###  New Packages,link,2020-02-10
+ [{shredder}: API that incites exploration and iteration of rstan simulation objects](https://github.com/metrumresearchgroup/shredder),135,FALSE,###  New Packages,link,2020-02-10
+ [{lcars}: Provides Shiny widgets and Shiny UI theme that support an LCARS aesthetic for Shiny apps](https://github.com/leonawicz/lcars),137,FALSE,###  New Packages,link,2020-02-10
![](https://raw.githubusercontent.com/rweekly/image/master/2020-02-10/lcars.png),80,FALSE,###  New Packages,image,2020-02-10
+ [{nCov2019}: Query information of Wuhan coronavirus infected stats](https://github.com/GuangchuangYu/nCov2019),112,FALSE,###  New Packages,link,2020-02-10
+ [{corporaexplorer 0.8.1.1}: A 'Shiny' App for Dynamic Exploration of Text Collections](https://cran.r-project.org/package=corporaexplorer),140,FALSE,### Updated Packages,link,2020-02-10
+ [R-Podcast: Episode 32](https://r-podcast.org/32) - Eric shares his perspective on RStudio's move to become a PBC and talks with software engineer Kevin Ushey on his adventures with developing the RStudio IDE and dependency management with `{packrat}` and `{renv}`,266,FALSE,###  Videos and Podcasts,link,2020-02-10
+ [NSSD 100: Live from RStudio Conf 2020](http://nssdeviations.com/100-live-from-rstudio-conf-2020) - In this episode Hilary and Roger discuss how ideas evolve over time and use examples from this podcast to illustrate their views on data analysis and design thinking.,268,FALSE,###  Videos and Podcasts,link,2020-02-10
+ [#DataFemme Episode 11 - Some Unfiltered Musings from RStudioConf](https://www.dikayodata.com/datafemme/some-unfiltered-musings-from-rstudioconf),147,FALSE,###  Videos and Podcasts,link,2020-02-10
+ [Predictive modeling in R with tidymodels and NFL attendance (TidyTuesday) - Julia Silge](https://www.youtube.com/watch?v=LPptRkGoYMg),136,FALSE,###  Videos and Podcasts,link,2020-02-10
+ [TidyTuesday & {tidymodels}](https://juliasilge.com/blog/intro-tidymodels/),77,FALSE,###  Tutorials,link,2020-02-10
"+ [Writing a recursive function in R - or, tweets on tweets](https://joshuamrosenberg.com/post/2020/02/07/writing-a-recursive-function-in-r/)",141,FALSE,###  Tutorials,link,2020-02-10
"+ [5 useful R tips from rstudio::conf(2020) - tidy eval, piping, conflicts, bar charts and colors](http://www.rebeccabarter.com/blog/2020-02-05_rstudio_conf/)",158,FALSE,###  Tutorials,link,2020-02-10
+ [Align multiple ggplot2 plots by axis](https://divingintogeneticsandgenomics.rbind.io/post/align-multiple-ggplot2-plots-by-axis/),131,FALSE,###  Tutorials,link,2020-02-10
![](https://raw.githubusercontent.com/rweekly/image/master/2020-02-10/align-axis.png),85,FALSE,###  Tutorials,image,2020-02-10
+ [Introduction to the {tidymodels} Machine Learning Ecosystem](https://dnield.com/posts/tidymodels-intro/),107,FALSE,###  Tutorials,link,2020-02-10
+ [LP and Tidy Data Principles (Part 1)](https://pacha.dev/blog/2020/02/04/lp-and-tidy-data-principles-part-1/),111,FALSE,###  Tutorials,link,2020-02-10
+ [Working with audio in R using av](https://ropensci.org/technotes/2020/02/03/av-audio/),89,FALSE,###  Tutorials,link,2020-02-10
+ [A guide to encoding categorical features using R](https://www.radmuzom.com/2020/02/02/a-guide-to-encoding-categorical-features-using-r/),139,FALSE,###  Tutorials,link,2020-02-10
+ [Prying “.R” Script Files Away from Xcode (et al) on macOS](https://rud.is/b/2020/02/06/prying-r-script-files-away-from-xcode-et-al-on-macos/),144,FALSE,###  Tutorials,link,2020-02-10
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,###  Tutorials,unid,2020-02-10
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2020-02-10
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2020-02-10
"+ [Intro to R for Plant Pathologists, Feb 19](https://www.magnetmail.net/actions/email_web_version.cfm?ep=kUHipYu2XwcnrCj7ebWre0AVOBNGoDD0anGnwmZigCUHX4T3iSGhDaGnyJ3rZ219g9uzGDG1iMQiR1pKzFt8S91VX_UCd9DL_zqcT8r_DObD5yFyDg6XsFyP7Bo6a-aw)",235,FALSE,###  Upcoming Events in 3 Months,link,2020-02-10
"+ [TokyoR #84: February 29, 2020](https://tokyor.connpass.com/)",63,FALSE,###  Upcoming Events in 3 Months,link,2020-02-10
+ [satRday Johannesburg 2020](https://joburg2020.satrdays.org/),63,FALSE,###  Upcoming Events in 3 Months,link,2020-02-10
"+ [satRday Newcastle upon Tyne, April the 4th](https://newcastle2020.satrdays.org/), Call for speakers for #satRdayNCL closes 31st Jan.",135,FALSE,###  Upcoming Events in 3 Months,link,2020-02-10
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2020-02-10
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2020-02-10
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2020-02-10
+ [Strategy & Development Intern - Chicago Cubs](https://my1060wd.wd5.myworkdayjobs.com/Opportunity_Jobs/job/Chicago-Illinois/Strategy---Development-Intern_R000291),164,FALSE,### Jobs,link,2020-02-10
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2020-02-10
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">For those who have been doing <a href=""https://twitter.com/hashtag/ggplot2?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot2</a> for a while; what would you wish you understood better/knew how to do? <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a></p>&mdash; Thomas Lin Pedersen (@thomasp85) <a href=""https://twitter.com/thomasp85/status/1224961885730230272?ref_src=twsrc%5Etfw"">February 5, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",591,FALSE,###  Quotes of the Week,unid,2020-02-10
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">wowwww ok TIL there is an <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> function to *uncount* data - have count data but want the raw data back? tidyr::uncount() to the rescue 🤯 <a href=""https://t.co/PN9fVIe1bl"">pic.twitter.com/PN9fVIe1bl</a></p>&mdash; Sharla Gelfand (@sharlagelfand) <a href=""https://twitter.com/sharlagelfand/status/1224876298289500163?ref_src=twsrc%5Etfw"">February 5, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",598,FALSE,###  Quotes of the Week,unid,2020-02-10
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The dm package from <a href=""https://twitter.com/krlmlr?ref_src=twsrc%5Etfw"">@krlmlr</a> provides a grammar of joined tables: you can filter, mutate, or select on particular variables within a combined set of tables (local or remote) and the changes propagate through 🤯🎉<a href=""https://t.co/ID1ITZ7BHM"">https://t.co/ID1ITZ7BHM</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/rstatsnyc?src=hash&amp;ref_src=twsrc%5Etfw"">#rstatsnyc</a> <a href=""https://t.co/nhQ2DIMCE1"">pic.twitter.com/nhQ2DIMCE1</a></p>&mdash; David Robinson (@drob) <a href=""https://twitter.com/drob/status/1224851726068527106?ref_src=twsrc%5Etfw"">February 5, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",876,FALSE,###  Quotes of the Week,unid,2020-02-10
