value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2019-12-16
"title: R Weekly 2019-50 R 3.6.2, vscode-R, Internal",51,FALSE,NA,unid,2019-12-16
description: Weekly News in the R Community.,44,FALSE,NA,unid,2019-12-16
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2019-12-16
---,3,FALSE,NA,unid,2019-12-16
"+ [R 3.6.2 is out, and a preview of R 4.0.0](https://blog.revolutionanalytics.com/2019/12/preview-of-r-400.html)",112,FALSE,###  Highlight,link,2019-12-16
+ [Internal functions in R packages](https://blog.r-hub.io/2019/12/12/internal-functions/),90,FALSE,###  Highlight,link,2019-12-16
+ [vscode-R](https://github.com/Ikuyadeu/vscode-R) - R Extension for Visual Studio Code,87,FALSE,###  Highlight,link,2019-12-16
+ [Advent of Code 2019-08 with R & JavaScript](https://colinfay.me/aoc-2019-08/),80,FALSE,### Insights,link,2019-12-16
+ [About URLs in DESCRIPTION](https://blog.r-hub.io/2019/12/10/urls/),69,FALSE,### Insights,link,2019-12-16
+ [Internal functions in R packages](https://blog.r-hub.io/2019/12/12/internal-functions/),90,FALSE,### Insights,link,2019-12-16
+ [HTTP testing in R: overview of tools and new features](https://ropensci.org/technotes/2019/12/11/http-testing/),114,FALSE,### Insights,link,2019-12-16
+ [Writing Proprietary R Packages](https://unconj.ca/blog/writing-proprietary-r-packages.html),94,FALSE,### Insights,link,2019-12-16
"+ [R 3.6.2 is out, and a preview of R 4.0.0](https://blog.revolutionanalytics.com/2019/12/preview-of-r-400.html)",112,FALSE,### Insights,link,2019-12-16
+ [Mid Table Mediocrity - Visualising potential winners in the Scottish Championship](https://johnmackintosh.com/2018-08-11-mid-table-mediocrity/),146,FALSE,### R in the Real World,link,2019-12-16
+ [front-line house democrats: a quick guide](https://www.jtimm.net/2019/12/13/frontline-democrats/),100,FALSE,### R in the Real World,link,2019-12-16
![front-line house democrats: a quick guide](https://raw.githubusercontent.com/rweekly/image/master/2019/trump.png),115,FALSE,### R in the Real World,image,2019-12-16
+ [Repeated measures can improve estimation when we only care about a single endpoint](https://www.rdatagen.net/post/using-repeated-measures-might-improve-effect-estimation-even-when-single-endpoint-is-the-focus/),213,FALSE,### R in the Real World,link,2019-12-16
+ [IPO Portfolios and a Benchmark](https://rviews.rstudio.com/2019/12/11/ipo-portfolios-and-a-benchmark/),105,FALSE,### R in the Real World,link,2019-12-16
+ [Practical Tidy Evaluation](https://jessecambon.github.io/2019/12/08/practical-tidy-evaluation.html),102,FALSE,### R in the Real World,link,2019-12-16
+ [Thoughts on the NHS-R conference](https://johnmackintosh.com/2018-10-31-thoughts-on-the-nhs-r-conference/),109,FALSE,### R in the Real World,link,2019-12-16
+ [Null hypothesis](https://osm.netlify.com/post/valuation-3/),62,FALSE,### R in the Real World,link,2019-12-16
+ [Using R/R Studio from a (Pixel Slate) Chromebook](https://joshuamrosenberg.com/post/2019/12/10/using-r-r-studio-from-a-pixel-slate-chromebook/),146,FALSE,### R in the Real World,link,2019-12-16
+ [How the Auth0 Data Team Uses R and Python](https://auth0.com/blog/how-the-auth0-data-team-uses-r-and-python/),112,FALSE,### R in the Real World,link,2019-12-16
+ [An accidental side effect of text mining](https://dataatomic.com/r/text-mining-tutorial/),92,FALSE,### R in the Real World,link,2019-12-16
"<!-- + [MERRY CRISPMAS - a festive, data-driven short story](https://merry-crispmas.netlify.com/) -->",101,FALSE,### R in the Real World,unid,2019-12-16
+ [Uniting Local R Users in Spain – Users Murcia R (UMUR)](https://www.r-consortium.org/blog/2019/12/11/uniting-local-r-users-in-spain-users-murcia-r-umur),155,FALSE,###  R in Organizations,link,2019-12-16
+ [Welcome to Leeds](https://nhsrcommunity.com/blog/welcome-to-leeds/),70,FALSE,###  R in Organizations,link,2019-12-16
+ [Course materials for Applied Machine Learning course in 2019 in London](https://github.com/topepo/aml-london-2019),117,FALSE,###  Resources,link,2019-12-16
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2019-12-16
