value,nchar,section_lookup,section_title,type,issue
+ [Testing the tune package from tidymodels - analysing the relationship between the upsampling ratio and model performance](https://konradsemsch.netlify.com/2019/10/testing-the-tune-package-from-tidymodels-analysing-the-relationship-between-the-upsampling-ratio-and-model-performance/),286,FALSE,###  Tutorials,link,2019-10-28
+ [Tidyverse Fun - Part 1](https://www.shamindras.com/posts/2019-07-15-shrotriya2019tidyfunpt1/),96,FALSE,###  Tutorials,link,2019-10-28
+ [Pivoting tidily](https://www.fromthebottomoftheheap.net/2019/10/25/pivoting-tidily/),87,FALSE,###  Tutorials,link,2019-10-28
+ [New Introduction to rquery](http://www.win-vector.com/blog/2019/10/new-introduction-to-rquery/),98,FALSE,###  Tutorials,link,2019-10-28
+ [The right perspective](https://ozagordi.rbind.io/post/2019/10/27/the-rigth-perspective/),91,FALSE,###  Tutorials,link,2019-10-28
+ [Data Frames as Vectors of Rows](https://blog.davisvaughan.com/2019/10/16/data-frames-as-vectors-of-rows/),108,FALSE,###  Tutorials,link,2019-10-28
+ [A Comprehensive Introduction to Command Line for R Users](https://blog.rsquaredacademy.com/command-line-basics-for-r-users/),127,FALSE,###  Tutorials,link,2019-10-28
+ [Gold-Mining Week 8 (2019)](https://fantasyfootballanalytics.net/2019/10/gold-mining-week-8-2019.html),104,FALSE,###  Tutorials,link,2019-10-28
![Gold-Mining Week 8 (2019)](https://raw.githubusercontent.com/rweekly/image/master/2019/gold-mine.png),103,FALSE,###  Tutorials,image,2019-10-28
+ [cheatR: an R package for catching cheaters](https://shouldbewriting.netlify.com/posts/2018-07-29-cheatr/),108,FALSE,###  Tutorials,link,2019-10-28
+ [Access the free economic database DBnomics with R](https://macro.cepremap.fr/article/2019-10/rdbnomics-tutorial/),116,FALSE,###  Tutorials,link,2019-10-28
+ [(Much) faster unnesting with data.table](https://www.johannesbgruber.eu/post/a-faster-unnest/),97,FALSE,###  Tutorials,link,2019-10-28
+ [Avoiding embarrassment by testing data assumptions with expectdata](https://dgarmat.github.io/Testing-Data-Assumptions-With-Expectdata/),139,FALSE,###  Tutorials,link,2019-10-28
+ [SQL Server Schemas & R Tip](https://roh.engineering/post/sql-server-r-tip/),78,FALSE,###  Tutorials,link,2019-10-28
+ [10 Steps to Better Graphs in R](https://michaeltoth.me/10-steps-to-better-graphs-in-r.html),94,FALSE,###  Tutorials,link,2019-10-28
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,###  Tutorials,unid,2019-10-28
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-10-28
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-10-28
"+ [Yes We Cran: A conference on R packages and their applications, December 6-8](https://www.thinksisu.org/event/yeswecran/)",124,FALSE,###  Upcoming Events in 3 Months,link,2019-10-28
"+ [rOpenSci OzUnconf, December 11-13](https://ozunconf19.ropensci.org/)",71,FALSE,###  Upcoming Events in 3 Months,link,2019-10-28
"+ [R @ ISSA, December 26](https://r-iisa2019.rbind.io/)",55,FALSE,###  Upcoming Events in 3 Months,link,2019-10-28
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-10-28
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-10-28
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-10-28
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-10-28
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">My first attempt to make zine-like handouts to help students learn R. Inspired by <a href=""https://twitter.com/b0rk?ref_src=twsrc%5Etfw"">@b0rk</a> <a href=""https://t.co/f5L6j6VFh5"">pic.twitter.com/f5L6j6VFh5</a></p>&mdash; Daniel Brady (@DanTBrady) <a href=""https://twitter.com/DanTBrady/status/1188122032409665536?ref_src=twsrc%5Etfw"">October 26, 2019</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",512,FALSE,###  Quotes of the Week,unid,2019-10-28
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Thanks to maggritr, wbstats and gganimate it is possible to create Hans Rosler&#39;s famous bubble chart in a single <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> command. Find me another language that can do this? (BTW here&#39;s my code <a href=""https://t.co/gmafusMYqh"">https://t.co/gmafusMYqh</a>) <a href=""https://twitter.com/hashtag/datascience?src=hash&amp;ref_src=twsrc%5Etfw"">#datascience</a> <a href=""https://twitter.com/hashtag/analytics?src=hash&amp;ref_src=twsrc%5Etfw"">#analytics</a> <a href=""https://twitter.com/hashtag/r4ds?src=hash&amp;ref_src=twsrc%5Etfw"">#r4ds</a> <a href=""https://t.co/1zKhZl46dW"">pic.twitter.com/1zKhZl46dW</a></p>&mdash; Keith McNulty (@dr_keithmcnulty) <a href=""https://twitter.com/dr_keithmcnulty/status/1187149459588812800?ref_src=twsrc%5Etfw"">October 23, 2019</a></blockquote>",920,FALSE,###  Quotes of the Week,unid,2019-10-28
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">I was asked to contribute a dataviz something or other for an upcoming college Parents Weekend event, and so here is Dogs of New York, the Feed Your NYC Stereotypes Poster. <a href=""https://t.co/Mz2jfEqvQL"">pic.twitter.com/Mz2jfEqvQL</a></p>&mdash; Kieran Healy (@kjhealy) <a href=""https://twitter.com/kjhealy/status/1186727986109792257?ref_src=twsrc%5Etfw"">October 22, 2019</a></blockquote>",448,FALSE,###  Quotes of the Week,unid,2019-10-28
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The remarkable rise in life expectancy, 1900-2016, split by continent. <a href=""https://twitter.com/hashtag/GoodNewsGraphs?src=hash&amp;ref_src=twsrc%5Etfw"">#GoodNewsGraphs</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/gk6TUztEr4"">pic.twitter.com/gk6TUztEr4</a></p>&mdash; Todd R. Jones (@toddrjones) <a href=""https://twitter.com/toddrjones/status/1185652167232966656?ref_src=twsrc%5Etfw"">October 19, 2019</a></blockquote>",549,FALSE,###  Quotes of the Week,unid,2019-10-28
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">When your <a href=""https://twitter.com/hashtag/Rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#Rstats</a> scripts runs without errors at your first attempt <a href=""https://t.co/LnYpPOGKgG"">pic.twitter.com/LnYpPOGKgG</a></p>&mdash; Dan Quintana (@dsquintana) <a href=""https://twitter.com/dsquintana/status/1185669553185067008?ref_src=twsrc%5Etfw"">October 19, 2019</a></blockquote>",431,FALSE,###  Quotes of the Week,unid,2019-10-28
