value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2017-06-12
"title: R Weekly 2017-24 Analyzing, Growing, Building",52,FALSE,NA,unid,2017-06-12
description: Weekly News in the R Community.,44,FALSE,NA,unid,2017-06-12
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2017-06-12
---,3,FALSE,NA,unid,2017-06-12
+ [Words growing or shrinking in Hacker News titles: a tidy analysis](http://varianceexplained.org/r/hn-trends/),112,FALSE,###  Highlight,link,2017-06-12
+ [In case you missed it: May 2017 roundup](http://blog.revolutionanalytics.com/2017/06/in-case-you-missed-it-may-2017-roundup.html),132,FALSE,###  Insights,link,2017-06-12
+ [Rediscovering Rd2roxygen](https://yihui.name/en/2017/06/rediscovering-rd2roxygen/),85,FALSE,###  Insights,link,2017-06-12
+ [The Ghost Printer Behind Top-level R Expressions](https://yihui.name/en/2017/06/top-level-r-expressions/),108,FALSE,###  Insights,link,2017-06-12
+ [What is the tidyverse? ](https://rviews.rstudio.com/2017/06/08/what-is-the-tidyverse/),89,FALSE,###  Insights,link,2017-06-12
+ [Words growing or shrinking in Hacker News titles: a tidy analysis](http://varianceexplained.org/r/hn-trends/),112,FALSE,###  R in the Real World,link,2017-06-12
![Words growing or shrinking in Hacker News titles: a tidy analysis](https://raw.githubusercontent.com/rweekly/image/master/2017-03/stack-better.png),149,FALSE,###  R in the Real World,image,2017-06-12
+ [Building Dot Density Maps with UK Census Data in R](http://blog.cultureofinsight.com/2017/06/building-dot-density-maps-with-uk-census-data-in-r/),148,FALSE,###  R in the Real World,link,2017-06-12
![Building Dot Density Maps with UK Census Data in R](https://raw.githubusercontent.com/rweekly/image/master/2017-03/ldn_final.gif),131,FALSE,###  R in the Real World,image,2017-06-12
+ [Analyzing Lengths of Not So Standard Deviations Episodes](http://analystmindset.com/2017/05/22/episode-1/),109,FALSE,###  Videos and Podcasts,link,2017-06-12
+ [Wildfire Smoke Composition](https://www.youtube.com/watch?v=jWePleDwmQo&feature=youtu.be),92,FALSE,###  Videos and Podcasts,link,2017-06-12
"+ [Unconf projects: skimr, emldown, testrmd, webrockets and more](http://ropensci.org/blog/blog/2017/06/05/unconf_recap_1) - [1](http://ropensci.org/blog/blog/2017/06/05/unconf_recap_1), [2](http://ropensci.org/blog/blog/2017/06/06/unconf_recap_2), [3](http://ropensci.org/blog/blog/2017/06/07/unconf_projects_3), [4](http://ropensci.org/blog/blog/2017/06/08/unconf_recap_4), [5](http://ropensci.org/blog/blog/2017/06/09/unconf_recap_5)",436,FALSE,###  R in Organizations,link,2017-06-12
"+ [Microsoft AI – Now Serving Critical Care Patients, Water-Insecure Populations in Africa, Bank Customers in New Zealand & Many More](https://blogs.technet.microsoft.com/machinelearning/2017/06/05/microsoft-ai-now-serving-critical-care-patients-water-insecure-populations-in-africa-bank-customers-in-new-zealand-many-more/)",324,FALSE,###  R in Organizations,link,2017-06-12
+ [A Year of rOpenSci's Unconf](http://seankross.com/2017/06/07/A-Year-of-rOpenScis-Unconf.html),96,FALSE,###  R in Organizations,link,2017-06-12
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2017-06-12
"+ [proustr](http://colinfay.me/proustr-package/) — access the work of Marcel Proust, ready for text analysis.",109,FALSE,###  New Packages,link,2017-06-12
+ [plotdap](https://github.com/ropensci/plotdap) - visualize 'tabledap' and 'griddap' objects obtained via the rerddap package.,127,FALSE,###  New Packages,link,2017-06-12
+ [cld3](https://cran.r-project.org/web/packages/cld3/index.html) - Google's Compact Language Detector 3,104,FALSE,###  New Packages,link,2017-06-12
+ [electionsBR](https://cran.r-project.org/package=electionsBR) - An R to download and clean Brazilian electoral data.,118,FALSE,###  New Packages,link,2017-06-12
"+ [covfefe](https://cran.r-project.org/web/packages/covfefe/index.html) - Covfefy Any Word, Sentence or Speech",110,FALSE,###  New Packages,link,2017-06-12
+ [here](https://cran.r-project.org/web/packages/here/index.html) - constructs paths to your project's files.,109,FALSE,###  Package Releases,link,2017-06-12
+ [RcppArmadillo 0.7.900.2.0](http://dirk.eddelbuettel.com/blog/2017/06/04#rcpparmadillo_0.7.900.2.0),101,FALSE,###  Package Releases,link,2017-06-12
+ [anytime 0.3.0](http://dirk.eddelbuettel.com/blog/2017/06/05#anytime_0.3.0) - Convert Any Input to Parsed Date or Datetime,124,FALSE,###  Package Releases,link,2017-06-12
