value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-12-24
"title: R Weekly 2018-52 tidyverse, r-lib",40,FALSE,NA,unid,2018-12-24
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-12-24
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-12-24
---,3,FALSE,NA,unid,2018-12-24
+ [tidyverse and r-lib: a year in review](https://www.tidyverse.org/articles/2018/12/tidyverse-and-r-lib-year-in-review/),121,FALSE,###  Highlight,link,2018-12-24
+ [Word associations from the Small World of Words](https://juliasilge.com/blog/word-associations/),99,FALSE,###  Highlight,link,2018-12-24
+ [R 3.5.2](https://blog.revolutionanalytics.com/2018/12/r-352-announcement.html),81,FALSE,###  Highlight,link,2018-12-24
+ [Advent of Code: Most Popular Languages](https://masalmon.eu/2018/12/15/adventofcode/),88,FALSE,### Insights,link,2018-12-24
![Advent of Code: Most Popular Languages](https://raw.githubusercontent.com/rweekly/image/master/2018/adventofcode.png),119,FALSE,### Insights,image,2018-12-24
+ [rcites - The story behind the package](https://ropensci.org/blog/2018/12/18/accessing-cites-data/),101,FALSE,### Insights,link,2018-12-24
+ [Thoughts on the M4 Conference](http://ronaldrichman.co.za/2018/12/17/thoughts-on-the-m4-conference/),103,FALSE,### Insights,link,2018-12-24
+ [tidyverse and r-lib: a year in review](https://www.tidyverse.org/articles/2018/12/tidyverse-and-r-lib-year-in-review/),121,FALSE,### Insights,link,2018-12-24
+ [Clustering Bruce Springsteen albums with spotifyr](https://peerchristensen.netlify.com/post/clustering-springsteen-albums-with-spotifyr/),140,FALSE,### R in the Real World,link,2018-12-24
![Clustering Bruce Springsteen albums with spotifyr](https://raw.githubusercontent.com/rweekly/image/master/2018/cluster.png),125,FALSE,### R in the Real World,image,2018-12-24
+ [How to realise plots and wordclouds on the bibliographic references gathered during my PhD thesis.](https://marionlouveaux.fr/blog/bibliography-analysis/),157,FALSE,### R in the Real World,link,2018-12-24
+ [Word associations from the Small World of Words](https://juliasilge.com/blog/word-associations/),99,FALSE,### R in the Real World,link,2018-12-24
![Word associations from the Small World of Words](https://raw.githubusercontent.com/rweekly/image/master/2018/word-12.png),123,FALSE,### R in the Real World,image,2018-12-24
