value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2017-09-11
"title: R Weekly 2017-37 Social Science, Time, Compare",53,FALSE,NA,unid,2017-09-11
description: Weekly News in the R Community.,44,FALSE,NA,unid,2017-09-11
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2017-09-11
---,3,FALSE,NA,unid,2017-09-11
+ [Data Visualization for Social Science - A practical introduction with R and ggplot2](http://socviz.co/),106,FALSE,###  Highlight,link,2017-09-11
+ [It's tibbletime: Time-Aware Tibbles](http://www.business-science.io/code-tools/2017/09/07/tibbletime-0-0-1.html),115,FALSE,###  Highlight,link,2017-09-11
+ [Thou shalt not compare numeric values (except when it works)](https://jcarroll.com.au/2017/09/04/thou-shalt-not-compare-numeric-values-except-when-it-works/),160,FALSE,###  Highlight,link,2017-09-11
"+ [R Markdown for documents with logos, watermarks, and corporate styles](https://ellisp.github.io/blog/2017/09/09/rmarkdown)",125,FALSE,### Insights,link,2017-09-11
"![R Markdown for documents with logos, watermarks, and corporate styles](https://ellisp.github.io/img/0109-rmarkdown-screenshot.png)",132,FALSE,### Insights,image,2017-09-11
+ [Thou shalt not compare numeric values (except when it works)](https://jcarroll.com.au/2017/09/04/thou-shalt-not-compare-numeric-values-except-when-it-works/),160,FALSE,### Insights,link,2017-09-11
+ [The summer of ggplot2 - wooooo!](http://www.tidyverse.org/articles/2017/09/ggplot2-internship/),98,FALSE,### Insights,link,2017-09-11
+ [👩‍💻🚙👯: My googledrive internship](http://www.tidyverse.org/articles/2017/09/lucy-internship/),96,FALSE,### Insights,link,2017-09-11
+ [Writing and Publishing my first R package](https://rviews.rstudio.com/2017/09/05/writing-and-publishing-my-first-r-package/),127,FALSE,### Insights,link,2017-09-11
+ [Finding the pattern of food](https://medium.com/towards-data-science/finding-the-pattern-of-food-a462b3ce5910),113,FALSE,###  R in the Real World,link,2017-09-11
![Finding the pattern of food](https://cdn-images-1.medium.com/max/1600/1*XdfokWkHCkmwMUiPuzTEkw.png),101,FALSE,###  R in the Real World,image,2017-09-11
+ [Getting a Window into your Black Box Model](http://projects.rajivshah.com/inter/ReasonCode_NFL.html),103,FALSE,###  R in the Real World,link,2017-09-11
