value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2017-09-18
"title: R Weekly 2017-38 Community, Blogdown, Explanation",56,FALSE,NA,unid,2017-09-18
description: Weekly News in the R Community.,44,FALSE,NA,unid,2017-09-18
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2017-09-18
---,3,FALSE,NA,unid,2017-09-18
"+ [community.rstudio.com](https://blog.rstudio.com/2017/09/14/rstudio-community/) - discussions about RStudio, the tidyverse, and friends",137,FALSE,###  Highlight,link,2017-09-18
+ [Announcing blogdown: Create Websites with R Markdown](https://blog.rstudio.com/2017/09/11/announcing-blogdown/),114,FALSE,###  Highlight,link,2017-09-18
+ [Specialization and Communication in Data Science](https://simplystatistics.org/2017/09/11/specialization-and-communication-in-data-science/),143,FALSE,### Insights,link,2017-09-18
+ [The bookdown Book in Retrospect](https://yihui.name/en/2017/09/the-bookdown-book-in-retrospect/),99,FALSE,### Insights,link,2017-09-18
+ [Internal Software: Internal Software and Data Science](http://multithreaded.stitchfix.com/blog/2017/09/15/internal-software-and-data-science/),145,FALSE,### Insights,link,2017-09-18
+ [It’s a FAKE (📦)! Revisiting Trust In FOSS Ecosystems](https://rud.is/b/2017/09/15/its-a-fake-%F0%9F%93%A6-revisiting-trust-in-foss-ecosystems/),146,FALSE,### Insights,link,2017-09-18
![It’s a FAKE (📦)! Revisiting Trust In FOSS Ecosystems](https://i0.wp.com/rud.is/b/wp-content/uploads/2017/09/download_counts_per_day-1.png?ssl=1),146,FALSE,### Insights,image,2017-09-18
+ [Preparing Your R Package for Submission](http://johnmuschelli.com/neuroc/getting_ready_for_submission/index.html),116,FALSE,### Insights,link,2017-09-18
+ [Goodbye Joyplots](http://serialmentor.com/blog/2017/9/15/goodbye-joyplots),77,FALSE,### Insights,link,2017-09-18
+ [Groundwater levels across US affected by Mexico earthquake](https://owi.usgs.gov/blog/earthquake/),101,FALSE,###  R in the Real World,link,2017-09-18
+ [Generating fake start-up ideas and much more](http://asbcllc.com/blog/2017/september/juice_err_ohhh/index.html),114,FALSE,###  R in the Real World,link,2017-09-18
+ [Time-varying house effects in New Zealand political polls](http://ellisp.github.io/blog/2017/09/16/time-varying-house-effects),129,FALSE,###  R in the Real World,link,2017-09-18
+ [Exploring the Cran Social Network](http://www.pieceofk.fr/?p=431),68,FALSE,###  R in the Real World,link,2017-09-18
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2017-09-18
+ [lime](http://www.data-imaginist.com/2017/Announcing-lime/) - Explaining the predictions of black-box models,110,FALSE,###  New Packages,link,2017-09-18
"+ [languageserver](https://github.com/REditorSupport/languageserver) - Language Server Protocol for R with Atom, VSCode, vim-lsp, lsp-mode and more",147,FALSE,###  New Packages,link,2017-09-18
+ [rice](https://github.com/randy3k/rice) - A 21 century R console,66,FALSE,###  New Packages,link,2017-09-18
+ [Data360R](https://blogs.worldbank.org/opendata/introducing-data360r-data-power-r) - TCdata360 and Govdata360 API from World Bank,131,FALSE,###  New Packages,link,2017-09-18
"+ [CastleOfR](https://github.com/gsimchoni/CastleOfR) - A text-based adventure played in the R console, to test your skills in R",128,FALSE,###  New Packages,link,2017-09-18
+ [scanstatistics](https://github.com/BenjaK/scanstatistics) - Cluster anomaly detection in space-time data.,108,FALSE,###  New Packages,link,2017-09-18
+ [SPYvsSPY](https://github.com/shabbychef/SPYvsSPY) - SPY vs SPY data package,78,FALSE,###  New Packages,link,2017-09-18
+ [linemap](https://github.com/rCarto/linemap) - Create maps made of lines,74,FALSE,###  New Packages,link,2017-09-18
![linemap](https://raw.githubusercontent.com/rweekly/image/master/2017-03/mordor.png),85,FALSE,###  New Packages,image,2017-09-18
+ [kandinsky](https://github.com/gsimchoni/kandinsky) - Turn any dataset into a Kandinsky painting,98,FALSE,###  New Packages,link,2017-09-18
+ [ggpubr](http://www.sthda.com/english/wiki/ggpubr-create-easily-publication-ready-plots) - Create Easily Publication Ready Plots,130,FALSE,###  New Packages,link,2017-09-18
+ [Shiny Server (Pro) 1.5.4](https://blog.rstudio.com/2017/09/12/shiny-server-pro-1-5-4/),89,FALSE,### Package Releases,link,2017-09-18
+ [officer 0.1.7](https://cran.r-project.org/web/packages/officer/index.html) - Manipulation of Microsoft Word and PowerPoint Documents,135,FALSE,### Package Releases,link,2017-09-18
"+ [huxtable 0.3.1](https://github.com/hughjonesd/huxtable) - An R package to create LaTeX and HTML tables, with a friendly, modern interface.",141,FALSE,### Package Releases,link,2017-09-18
+ [RcppMsgPack 0.2.0](http://dirk.eddelbuettel.com/blog/2017/09/13#rcppmsgpack_0.2.0) - An efficient binary serialization format.,129,FALSE,### Package Releases,link,2017-09-18
+ [Microsoft R Open 3.4.1](http://blog.revolutionanalytics.com/2017/09/mro-341-now-available.html),98,FALSE,### Package Releases,link,2017-09-18
+ [RcppRedis 0.1.8](http://dirk.eddelbuettel.com/blog/2017/09/13#rcppredis_0.1.8) - R interface to Redis using the hiredis library,130,FALSE,### Package Releases,link,2017-09-18
"+ [New R user community in Grenoble, France](https://statisfaction.wordpress.com/2017/09/13/new-r-user-community-in-grenoble-france/)",133,FALSE,###  R Internationally,link,2017-09-18
+ [Analizando data de Airbnb en Buenos Aires](https://bitsandbricks.github.io/post/analizando-data-de-airbnb-en-buenos-aires/),126,FALSE,###  R Internationally,link,2017-09-18
![Analizando data de Airbnb en Buenos Aires](https://bitsandbricks.github.io/post/img/reporte_inmobiliario.png),111,FALSE,###  R Internationally,image,2017-09-18
+ [À la découverte de {rvest}](https://thinkr.fr/rvest/),56,FALSE,###  R Internationally,link,2017-09-18
"+ [tidyverse, visualization, and manipulation basics](https://www.rstudio.com/resources/webinars/tidyverse-visualization-and-manipulation-basics/)",146,FALSE,###  Videos and Podcasts,link,2017-09-18
"+ [community.rstudio.com](https://blog.rstudio.com/2017/09/14/rstudio-community/) - discussions about RStudio, the tidyverse, and friends",137,FALSE,###  R in Organizations,link,2017-09-18
+ [Tidy storm trajectories](http://r-spatial.org/r/2017/08/28/nest.html),72,FALSE,###  Tutorials,link,2017-09-18
+ [Teasing Out Top Daily Topics with GDELT's Television Explorer](https://rud.is/b/2017/09/09/teasing-out-top-daily-topics-with-gdelts-television-explorer/),156,FALSE,###  Tutorials,link,2017-09-18
"+ [Non-standard evaluation, how tidy eval builds on base R](https://edwinth.github.io/blog/nse/)",96,FALSE,###  Tutorials,link,2017-09-18
