value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2019-08-26
"title: R Weekly 2019-34 LondonR, gargle, Pokémon",48,FALSE,NA,unid,2019-08-26
description: Weekly News in the R Community.,44,FALSE,NA,unid,2019-08-26
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2019-08-26
---,3,FALSE,NA,unid,2019-08-26
+ [LondonR: Hadley Wickham & tidyverse's greatest hits](https://martinctc.github.io/blog/londonr-hadley-wickham-and-tidyverse-greatest-hits/),141,FALSE,###  Highlight,link,2019-08-26
+ [What Types Should You Have on Your Pokémon Team? Efficient Simulation with Matrices in R!](https://hookedondata.org/pokemon-type-combinations/),146,FALSE,###  Highlight,link,2019-08-26
"+ [$50,000 in New Grants Approved](https://www.r-consortium.org/blog/2019/08/23/50000-in-new-grants-approved)",109,FALSE,###  Highlight,link,2019-08-26
+ [{gargle}: The goal of gargle is to take some of the agonizing pain out of working with Google APIs](https://www.tidyverse.org/articles/2019/08/gargle-hello-world/),166,FALSE,###  Highlight,link,2019-08-26
+ [What Types Should You Have on Your Pokémon Team? Efficient Simulation with Matrices in R!](https://hookedondata.org/pokemon-type-combinations/),146,FALSE,### Insights,link,2019-08-26
+ [PassSonar: Visualizing Player Interactions in Soccer Analytics](https://medium.com/nightingale/passsonar-visualizing-player-interactions-in-soccer-analytics-7708e1d94afc),173,FALSE,### Insights,link,2019-08-26
![PassSonar: Visualizing Player Interactions in Soccer Analytics](https://raw.githubusercontent.com/rweekly/image/master/2019/34/medium-night.png),146,FALSE,### Insights,image,2019-08-26
+ [LondonR: Hadley Wickham & tidyverse's greatest hits](https://martinctc.github.io/blog/londonr-hadley-wickham-and-tidyverse-greatest-hits/),141,FALSE,### Insights,link,2019-08-26
"+ [Visualizing Soccer with StatsBomb Data and R, Part 1: Simple xG and Pass Partner Plots!](https://ryo-n7.github.io/2019-08-21-visualize-soccer-statsbomb-part-1/)",163,FALSE,### R in the Real World,link,2019-08-26
