value,nchar,section_lookup,section_title,type,issue
"+ [Leaflet cheatsheet](https://github.com/rstudio/cheatsheets/raw/master/source/pdfs/leaflet%20cheat%20sheet.pdf) - Interactive maps in R with leaflet, by [Keija Shi](https://twitter.com/shikejia)",196,FALSE,###  Resources,link,2017-05-22
+ [DataCamp: String Manipulation in R with stringr](https://www.datacamp.com/courses/string-manipulation-in-r-with-stringr) - New course from [Charlotte Wickham](https://twitter.com/CVWickham),192,FALSE,###  Resources,link,2017-05-22
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2017-05-22
"+ [shinyMlr](https://mlr-org.github.io/shinyMlr/) - shinyMlr is a web application, built with the R-package “shiny” that provides a user interface for mlr. ",156,FALSE,###  New Packages,link,2017-05-22
+ [confinterpret](https://github.com/jimvine/confinterpret) - Updated version of confinterpret package released on CRAN.  ,122,FALSE,###  New Packages,link,2017-05-22
+ [RJSplot](http://rjsplot.net/) - Interactive Graphs with R,60,FALSE,###  New Packages,link,2017-05-22
![RJSplot](https://raw.githubusercontent.com/rweekly/image/master/2017-03/symheatmap.png),89,FALSE,###  New Packages,image,2017-05-22
+ [AzureDSVM](http://blog.revolutionanalytics.com/2017/05/azuredsvm-a-new-r-package-for-elastic-use-of-the-azure-data-science-virtual-machine.html) - a new R package for elastic use of the Azure Data Science Virtual Machine,223,FALSE,###  New Packages,link,2017-05-22
+ [wordcountaddin](https://github.com/benmarwick/wordcountaddin) - ,67,FALSE,###  New Packages,link,2017-05-22
Word counts and readability statistics in R markdown documents,62,FALSE,###  New Packages,unid,2017-05-22
+ [shinyHeatmaply ](https://www.r-statistics.com/2017/03/shinyheatmaply-a-shiny-app-for-creating-interactive-cluster-heatmaps/) - a shiny app for creating interactive cluster heatmaps,183,FALSE,###  New Packages,link,2017-05-22
+ [printr](https://yihui.name/printr/) -  Automatically Print R Objects to Appropriate Formats According to the 'knitr' Output Format,133,FALSE,###  New Packages,link,2017-05-22
+ [shinydashboard 0.6.0](https://blog.rstudio.org/2017/05/18/shinydashboard-0-6-0/) - This release of shinydashboard was aimed at both fixing bugs and also bringing the package up to speed with users’ requests and Shiny itself.,227,FALSE,###  Package Releases,link,2017-05-22
+ [padr 0.3.0](https://edwinth.github.io/blog/padr-v0-3-0/) - Here is the new padr,82,FALSE,###  Package Releases,link,2017-05-22
"+ [timekit 0.3.0](http://www.business-science.io/code-tools/2017/05/17/timekit-0-3-0.html) - New Documentation, Function Improvements, Forecasting Vignette",155,FALSE,###  Package Releases,link,2017-05-22
+ [ChinaR Beijing 2017 Live Stream (in Chinese)](http://www.itdks.com/dakashuo/play/1443),89,FALSE,###  R Internationally,link,2017-05-22
+ [Improving automatic document production with R](https://itsalocke.com/improving-automatic-document-production-with-r/),121,FALSE,###  Tutorials,link,2017-05-22
+ [Generating metropolitan subsets of Census data with R and tigris](http://walkerke.github.io/2017/05/tigris-metros/),118,FALSE,###  Tutorials,link,2017-05-22
+ [A Note on `on.exit()` ](https://yihui.name/en/2017/05/a-note-on-on-exit/),76,FALSE,###  Tutorials,link,2017-05-22
+ [A Note on `missing()` ](https://yihui.name/en/2017/05/a-note-on-missing/),76,FALSE,###  Tutorials,link,2017-05-22
"+ [Visualising Collatz](https://dandermotj.github.io/post/2017-05-21-visualising-collatz/) -  Using ggplot and plotly to create beautiful, interactive plots of the Collatz sequence ",181,FALSE,###  Tutorials,link,2017-05-22
+ [Animated plots with anim.plots ](https://hughjonesd.github.io/anim.plots/anim-plots-presentation.html),105,FALSE,###  Tutorials,link,2017-05-22
"+ [Mutation, selection, and drift (with Shiny)](https://martinsbioblogg.wordpress.com/2017/05/14/mutation-selection-and-drift-with-shiny/)",138,FALSE,###  Tutorials,link,2017-05-22
+ [Databases using R ](https://rviews.rstudio.com/2017/05/17/databases-using-r/),80,FALSE,###  Tutorials,link,2017-05-22
+ [Visualising uncertainty in time-series using animations](http://www.seascapemodels.org/rstats/2017/05/14/timeseries-uncertainty-gif.html),140,FALSE,###  Tutorials,link,2017-05-22
+ [How not to make an evergreen review graph](http://maelle.github.io/2017/05/14/evergreenreviewgraph/),103,FALSE,###  Tutorials,link,2017-05-22
+ [Pretty scatter plots with ggplot2](http://drsimonj.svbtle.com/pretty-scatter-plots-with-ggplot2),99,FALSE,###  Tutorials,link,2017-05-22
![Pretty scatter plots with ggplot2](https://svbtleusercontent.com/nvvxuthhlzemg_small.png),91,FALSE,###  Tutorials,image,2017-05-22
+ [Machine Learning. Stock Market Data Part 1: Logistic Regression.](http://datarvalue.blogspot.com/2017/05/machine-learning-stock-market-data-part.html) - [Part 2](http://datarvalue.blogspot.com/2017/05/machine-learning-stock-market-data-part_15.html) & [Part 3](http://datarvalue.blogspot.com/2017/05/machine-learning-stock-market-data-part_16.html),351,FALSE,###  Tutorials,link,2017-05-22
+ [R⁶ — Tracking WannaCry Bitcoin Wallet Payments with R](https://rud.is/b/2017/05/14/r%e2%81%b6-tracking-wannacry-bitcoin-wallet-payments-with-r/),147,FALSE,###  Tutorials,link,2017-05-22
+ [Three-Way Analysis of Variance: Simple Second-Order Interaction Effects and Simple Main Effects](http://r-posts.com/three-way-analysis-of-variance-simple-second-order-interaction-effects-and-simple-main-effects/),215,FALSE,###  Tutorials,link,2017-05-22
+ [R and Python support now built in to Visual Studio 2017](http://blog.revolutionanalytics.com/2017/05/r-and-python-support-now-built-in-to-visual-studio-2017.html),165,FALSE,###  Tutorials,link,2017-05-22
+ [It can be easy to explore data generating mechanisms with the simstudy package](http://r-posts.com/it-can-be-easy-to-explore-data-generating-mechanisms-with-the-simstudy-package/),182,FALSE,###  Tutorials,link,2017-05-22
+ [Spinning Globes With R](http://spatial.ly/2017/05/spinning-globes-with-r/),77,FALSE,###  Tutorials,link,2017-05-22
+ [Easy linguistic mapping with lingtypology](http://ropensci.org/blog/blog/2017/05/16/lingtypology),100,FALSE,###  Tutorials,link,2017-05-22
"+ [I don't know Fisher's exact test, but I know Stan](https://tjmahr.github.io/bayesian-fisher-exact-test/)",107,FALSE,###  Tutorials,link,2017-05-22
+ [Phylomoji with ggtree and emojifont](https://guangchuangyu.github.io/2017/05/phylomoji-with-ggtree-and-emojifont),116,FALSE,###  Tutorials,link,2017-05-22
![Phylomoji with ggtree and emojifont](https://guangchuangyu.github.io/blog_images/R/emojifont/phylomoji_files/figure-markdown_github/unnamed-chunk-2-1.png),156,FALSE,###  Tutorials,image,2017-05-22
+ [Comparing Spectral clustering (with Normalized Graph Laplacian) with KMeans Clustering](https://sandipanweb.wordpress.com/2016/07/30/comparing-spectral-clustering-with-normalized-graph-laplacian-with-kmeans-clustering/),222,FALSE,###  Tutorials,link,2017-05-22
+ [Training Neural Networks with Backpropagation. Original Publication.](http://datarvalue.blogspot.com/2017/05/training-neural-networks-with.html),147,FALSE,###  Tutorials,link,2017-05-22
+ [Unsupervised Learning and Text Mining of Emotion Terms Using R](https://datascienceplus.com/unsupervised-learning-and-text-mining-of-emotion-terms-using-r/),159,FALSE,###  Tutorials,link,2017-05-22
+ [On indexing operators and composition](http://www.win-vector.com/blog/2017/05/on-indexing-operators-and-composition/),120,FALSE,###  Tutorials,link,2017-05-22
+ [Constant Expiry VIX Futures (Using Public Data)](https://quantstrattrader.wordpress.com/2017/05/18/constant-expiry-vix-futures-using-public-data/),149,FALSE,###  Tutorials,link,2017-05-22
+ [Machine Learning. Artificial Neural Networks (Strength of Concrete).](http://datarvalue.blogspot.com/2017/05/machine-learning-artificial-neural.html),152,FALSE,###  Tutorials,link,2017-05-22
+ [Clean messy data by providing examples in Excel](http://blog.revolutionanalytics.com/2017/05/clean-messy-data-by-providing-examples-in-excel.html),149,FALSE,###  Tutorials,link,2017-05-22
+ [2017-01 Variable-width lines in R](http://stattech.wordpress.fos.auckland.ac.nz/2017/05/19/2017-01-variable-width-lines-in-r/),129,FALSE,###  Tutorials,link,2017-05-22
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,###  Tutorials,unid,2017-05-22
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2017-05-22
+ [CRAN Policy Change new rev3670](https://github.com/eddelbuettel/crp/commit/c64a63e299555271467b1fdd4a425793f5ff92a0),119,FALSE,###  R Project Updates,link,2017-05-22
+ `R CMD INSTALL` Windows .zip file obeys `--lock` and `--pkglock` flags.,73,FALSE,###  R Project Updates,unid,2017-05-22
"+ Evaluation of `..0` now signals an error. When `..1` is used and `...` is empty, the error message is more appropriate now. ",126,FALSE,###  R Project Updates,unid,2017-05-22
+ New low level utilities `...elt(n)` and `...length()` for working with `...` parts inside a function.,103,FALSE,###  R Project Updates,unid,2017-05-22
"+ `isTRUE()` is more tolerant and now true in `x <- rlnorm(99); isTRUE(median(x) == quantile(x)[""50%""])`. New function `isFALSE()` defined analogously.",151,FALSE,###  R Project Updates,unid,2017-05-22
+ The default symbol table size has been increased from 4119 to 49157; this may improve symbol resolution performance when many packages are loaded.,148,FALSE,###  R Project Updates,unid,2017-05-22
"+ [rOpenSci Unconf 2017](http://unconf17.ropensci.org/) **May 25 and 26, 2017** <br />",86,FALSE,###  Upcoming Events,link,2017-05-22
"For a fourth year running, this event aims bring together scientists, developers, and open data enthusiasts from academia, industry, government, and non-profit to get together for a few days and hack on various projects (invite-only).",234,FALSE,###  Upcoming Events,unid,2017-05-22
"+ [R in Insurance 2017](https://rininsurance17.sciencesconf.org/) **June 8, 2017** <br />",89,FALSE,###  Upcoming Events,link,2017-05-22
"This one-day conference will focus on applications in insurance and actuarial science that use R, the lingua franca for statistical computation.",144,FALSE,###  Upcoming Events,unid,2017-05-22
"+ [CSAMA 2017](http://www.huber.embl.de/csama2017/) **June 11 - 16, 2017** <br />",81,FALSE,###  Upcoming Events,link,2017-05-22
Statistical Data Analysis for Genome-Scale Biology teaches statistical and computational analysis of multi-omics studies in biology and biomedicine. Practical hands-on exercises are based on the R / Bioconductor environment.,224,FALSE,###  Upcoming Events,unid,2017-05-22
"+ [angletR 2017](http://angletr2017.com/) **June 28 - 30, 2017** <br/>",70,FALSE,###  Upcoming Events,link,2017-05-22
"angletR aims to provide a national forum to exchange and share ideas on the use of R in different subjects such as visualisation, applied statistics, biostatistics and bioinformatics, Bayesian statistics, data analysis, Big Data, modelling, machine learning, high performance computing, etc.",291,FALSE,###  Upcoming Events,unid,2017-05-22
"<!--+ [useR! 2017](http://user2017.brussels/) **July 4, 2017** <br />",69,FALSE,###  Upcoming Events,unid,2017-05-22
The annual useR! conference is the main meeting of the international R user and developer community.-->,103,FALSE,###  Upcoming Events,unid,2017-05-22
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events,unid,2017-05-22
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Upcoming Events,unid,2017-05-22
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Python&#39;s better than <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://t.co/CATDQC12Fn"">https://t.co/CATDQC12Fn</a></p>&mdash; Боб Рудіс (@hrbrmstr) <a href=""https://twitter.com/hrbrmstr/status/865299333192830976"">May 18, 2017</a></blockquote>",352,FALSE,###  Quotes of the Week,unid,2017-05-22
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">If you&#39;re not on &quot;R Memes for Statistical Fiends&quot; on FB then get on it NOW <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://t.co/zRMS28HUae"">pic.twitter.com/zRMS28HUae</a></p>&mdash; Albert Y. Kim (@rudeboybert) <a href=""https://twitter.com/rudeboybert/status/866442948560531456"">May 21, 2017</a></blockquote>",429,FALSE,###  Quotes of the Week,unid,2017-05-22
