value,nchar,section_lookup,section_title,type,issue
+ [Some Notes on the Cauchy Distribution](https://www.rstudio.com/rviews/2017/02/15/some-notes-on-the-cauchy-distribution/),123,FALSE,### Tutorials,link,2017-02-20
+ [How to Find Equidistant Coordinates Between Two Locations on Earth](https://fronkonstin.com/2017/02/13/how-to-find-equidistant-coordinates-between-two-locations-on-earth/),174,FALSE,### Tutorials,link,2017-02-20
+ [Writing a R book and self-publishing it in Amazon](https://msperlin.github.io/2017-02-16-Writing-a-book/),108,FALSE,### Tutorials,link,2017-02-20
+ [Writing reversible jump MCMC in NIMBLE](https://r-nimble.org/writing-reversible-jump-mcmc-in-nimble),103,FALSE,### Tutorials,link,2017-02-20
+ [rstudio::conf 2017 session recordings are now available](https://blog.rstudio.org/2017/02/15/rstudioconf-2017-session-recordings-are-now-available/),151,FALSE,### Videos and Podcasts,link,2017-02-20
"+ [Video Introduction to Bayesian Data Analysis, Part 1: What is Bayes?](http://www.sumsar.net/blog/2017/02/introduction-to-bayesian-data-analysis-part-one/)",157,FALSE,### Videos and Podcasts,link,2017-02-20
+ [Optimization and Operations Research in R](http://www.rblog.uni-freiburg.de/2017/02/17/optimization-and-operations-research-in-r/),133,FALSE,### Resources,link,2017-02-20
+ [nytimes](https://github.com/mkearney/nytimes) - R client for New York Times' article search API,98,FALSE,### New Packages and Tools,link,2017-02-20
"+ [hrbrthemes](https://github.com/hrbrmstr/hrbrthemes) -  🔏 Opinionated, typographic-centric ggplot2 themes and theme components",128,FALSE,### New Packages and Tools,link,2017-02-20
![hrbrthemes](https://cdn.rawgit.com/hrbrmstr/hrbrthemes/f51628b4/README_figs/README-unnamed-chunk-9-1.png),107,FALSE,### New Packages and Tools,image,2017-02-20
+ [caffeR](http://www.rblog.uni-freiburg.de/2017/02/11/caffer-an-r-wrapper-for-caffe/) - an R wrapper for ‘caffe’,113,FALSE,### New Packages and Tools,link,2017-02-20
+ [wrapr](http://www.win-vector.com/blog/2017/02/announcing-the-wrapr-packge-for-r/) - Announcing the wrapr packge for R,120,FALSE,### New Packages and Tools,link,2017-02-20
+ [January New Data Packages](https://www.rstudio.com/rviews/2017/02/17/january-new-data-packages/),99,FALSE,### New Packages and Tools,link,2017-02-20
+ [MODIStsp 1.3.1](http://lbusettspatialr.blogspot.com/2017/02/modistsp-v131-released.html) - Automatic download and preprocessing of MODIS Land Products time series,165,FALSE,### New Releases,link,2017-02-20
+ [mlr 2.10](https://mlr-org.github.io/mlr-210/) - Machine Learning for R,73,FALSE,### New Releases,link,2017-02-20
+ [RcppTOML 0.1.1](http://dirk.eddelbuettel.com/blog/2017/02/13#rcpptoml_0.1.1) - Rcpp bindings for TOML,104,FALSE,### New Releases,link,2017-02-20
+ [littler 0.3.2](http://dirk.eddelbuettel.com/blog/2017/02/16#littler-0.3.2) - littler is the first command-line interface for R and predates Rscript.,151,FALSE,### New Releases,link,2017-02-20
"+ [ggalt 0.4.0](https://rud.is/b/2017/02/15/ggalt-0-4-0-now-on-cran/) - Extra Coordinate Systems, 'Geoms', Statistical Transformations, Scales and Fonts for 'ggplot2'",166,FALSE,### New Releases,link,2017-02-20
"+ [Apply to attend rOpenSci unconf 2017!](https://ropensci.org/blog/blog/2017/02/02/unconf2017) - For a fourth year running, rOpenSci is excited to announce another unconference in 2017 with a new venue in ☀ Downtown LA. We're organizing this event to bring together scientists, developers, and open data enthusiasts from academia, industry, government, and non-profit to get together for a few days and hack on various projects.",429,FALSE,### Call for Participation,link,2017-02-20
+ [Performance improvements coming to R 3.4.0](http://blog.revolutionanalytics.com/2017/02/preview-r-340.html),110,FALSE,### R Project Updates,link,2017-02-20
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,### R Project Updates,unid,2017-02-20
+ `R CMD check --as-cran` now NOTEs if the package does not register its native routines or does not declare its intentions on (native) symbol search. (This will become a WARNING in due course.),194,FALSE,### R Project Updates,unid,2017-02-20
"+  Those who use proxies should check that their settings are compatible (see `?download.file`: the most commonly used forms work for both methods `""internal""` and `""libcurl""`).",177,FALSE,### R Project Updates,unid,2017-02-20
"+ One can now choose from alternative matrix product implementations via `options(matprod = )`. The `""internal""` implementation is not optimized for speed but consistent in precision with other summations in R (uses `long double` accumulators). `""blas""` calls BLAS directly for best speed, yet usually with undefined behavior for inputs with NaN/Inf.",350,FALSE,### R Project Updates,unid,2017-02-20
"+ (Unix-alike) The default method for `download.file()` and `url()` now always chooses `""libcurl""` except for `file://` URLs. There will be small changes in the format and wording of messages, and those who use proxies should check that their settings are compatible (see `?download.file`: the most commonly used forms work for both methods `""internal""` and `""libcurl""`).",371,FALSE,### R Project Updates,unid,2017-02-20
+ Three changes when redirection of a `http://` URL to a `https://` URL is encountered.,87,FALSE,### R Project Updates,unid,2017-02-20
"+ (Unix-alike) For `http://` URLs and the default method (`""auto""`), `download.file()` switches to `method = ""libcurl""` if a redirection to a `https://` URL is encountered.",172,FALSE,### R Project Updates,unid,2017-02-20
"+ For `url()` with method `""default""` and an explicit `open` argument, if opening fails because of redirection to an `https://` URL then `method = ""libcurl""` is tried.",167,FALSE,### R Project Updates,unid,2017-02-20
"+ [R/Finance 2017](http://www.rinfinance.com/) **May 19 and 20, 2017**  <br />",78,FALSE,### Upcoming Events,link,2017-02-20
"From the inaugural conference in 2009, the annual R/Finance conference in Chicago has become the primary meeting for academics and practioners interested in using R in Finance.",176,FALSE,### Upcoming Events,unid,2017-02-20
"+ [useR! 2017](http://user2017.brussels/) **July 4, 2017** <br />",65,FALSE,### Upcoming Events,link,2017-02-20
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,### Upcoming Events,unid,2017-02-20
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,### Upcoming Events,unid,2017-02-20
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Impost-R syndrome: when you&#39;re convinced everyone but you learns R effortlessly.</p>&mdash; Moiety Mouse (@moietymouse) <a href=""https://twitter.com/moietymouse/status/832688263529893888"">February 17, 2017</a></blockquote>",298,FALSE,### Quotes of the Week,unid,2017-02-20
