value,nchar,section_lookup,section_title,type,issue
+ [Introducing the analemmatic Package for Creating Analemmatic Sundials](https://coolbutuseless.github.io/2019/03/19/introducing-the-analemmatic-package-for-creating-analemmatic-sundials/),189,FALSE,###  Tutorials,link,2019-03-25
+ [geom_blurry() - proof of concept](https://coolbutuseless.github.io/2019/03/19/geom_blurry-proof-of-concept/),111,FALSE,###  Tutorials,link,2019-03-25
+ [Code and Data in a large Machine Learning project](https://edwinth.github.io/multiperson-project/),101,FALSE,###  Tutorials,link,2019-03-25
"+ [text mining, apis, and parsing api logs](https://recology.info/2019/03/apis-text-mining-logs/)",97,FALSE,###  Tutorials,link,2019-03-25
+ [Why we Did Not Name the cdata Transforms wide/tall/long/short](http://www.win-vector.com/blog/2019/03/why-we-did-not-name-the-cdata-transforms-wide-tall-long-short/),168,FALSE,###  Tutorials,link,2019-03-25
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2019-03-25
"n></div><div class=""post-more-end""></div>-->",44,FALSE,###  Tutorials,unid,2019-03-25
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-03-25
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-03-25
+ [satRday Johannesburg - 6th April](https://joburg2019.satrdays.org/),70,FALSE,###  Upcoming Events in 3 Months,link,2019-03-25
+ [satRday Newcastle - 6th April](https://newcastle2019.satrdays.org/),70,FALSE,###  Upcoming Events in 3 Months,link,2019-03-25
+ [satRday Los Angeles - 6th April](https://losangeles2019.satrdays.org/),73,FALSE,###  Upcoming Events in 3 Months,link,2019-03-25
+ [The Uncoast Unconference - 14th to 16th April](http://uuconf.rbind.io/),74,FALSE,###  Upcoming Events in 3 Months,link,2019-03-25
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-03-25
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-03-25
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-03-25
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-03-25
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Please help me figure out good names for the new pivot verbs in tidyr by filling out this (very short!) survey: <a href=""https://t.co/cJ0GM1VZ1H"">https://t.co/cJ0GM1VZ1H</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/1109132826631421952?ref_src=twsrc%5Etfw"">March 22, 2019</a></blockquote>",501,FALSE,###  Quotes of the Week,unid,2019-03-25
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">{brickr} updated so it&#39;s easier to program your own 3D models. Even better... you can now do machine learning with LEGO &amp; <a href=""https://twitter.com/hashtag/brickr?src=hash&amp;ref_src=twsrc%5Etfw"">#brickr</a>. Here&#39;s a random forest model! <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/rayshader?src=hash&amp;ref_src=twsrc%5Etfw"">#rayshader</a> <a href=""https://t.co/vBK0A70PTl"">https://t.co/vBK0A70PTl</a> <a href=""https://t.co/Mi31sYX3F8"">pic.twitter.com/Mi31sYX3F8</a></p>&mdash; Ryan Timpe 🦖📊 (@ryantimpe) <a href=""https://twitter.com/ryantimpe/status/1109086865167171584?ref_src=twsrc%5Etfw"">March 22, 2019</a></blockquote>",796,FALSE,###  Quotes of the Week,unid,2019-03-25
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Hey there <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> folks, everybody makes mistakes and R is not famous for its clear error messages... So I&#39;ve started a little package to help with that: <a href=""https://t.co/boy2S3VuYR"">https://t.co/boy2S3VuYR</a><br>Feel free to add your own errors and messages! <a href=""https://t.co/auh5OUTbuP"">https://t.co/auh5OUTbuP</a> <a href=""https://t.co/xVMKAoDjOW"">pic.twitter.com/xVMKAoDjOW</a></p>&mdash; Colin Fay 🤘 (@_ColinFay) <a href=""https://twitter.com/_ColinFay/status/1108753502547910656?ref_src=twsrc%5Etfw"">March 21, 2019</a></blockquote>",705,FALSE,###  Quotes of the Week,unid,2019-03-25
