value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2020-03-30
"title: R Weekly 2020-13 Faster installation, {baRcodeR}, {languageserversetup}",78,FALSE,NA,unid,2020-03-30
description: Draft of the R Weekly,34,FALSE,NA,unid,2020-03-30
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2020-03-30
---,3,FALSE,NA,unid,2020-03-30
Release Date: 2020-03-30,24,FALSE,NA,unid,2020-03-30
"This week’s release was curated by [Jonathan Carroll](https://twitter.com/carroll_jono), with help from the RWeekly team members and contributors.",146,FALSE,NA,unid,2020-03-30
+ [Faster R package installation](https://www.jumpingrivers.com/blog/faster-r-package-installation-rstudio/),108,FALSE,###  Highlight,link,2020-03-30
+ [baRcodeR now on rOpenSci + online barcode PDF generation](https://www.yihanwu.ca/post/barcoder-0-1-5-now-released-online-barcode-pdf-generation/),148,FALSE,###  Highlight,link,2020-03-30
+ [Setting up R with Visual Studio Code quickly and easily with the languageserversetup package](https://jozef.io/r300-language-server-setup/),142,FALSE,###  Highlight,link,2020-03-30
+ [Version Control is a Time Machine That Translates Common Hindsight Into Valuable Foresight](http://www.win-vector.com/blog/2020/03/version-control-is-a-time-machine-that-translates-common-hindsight-into-valuable-foresight/),226,FALSE,### Insights,link,2020-03-30
+ [Deploying RMarkdown Online](https://jessecambon.github.io/2020/03/22/deploying-rmarkdown-online.html),104,FALSE,### Insights,link,2020-03-30
+ [Faster R package installation](https://www.jumpingrivers.com/blog/faster-r-package-installation-rstudio/),108,FALSE,### Insights,link,2020-03-30
+ [Le Monde puzzle [#1133]](https://xianblog.wordpress.com/2020/03/28/le-monde-puzzle-1133/),92,FALSE,### Insights,link,2020-03-30
+ [Le Monde puzzle [#1134]](https://xianblog.wordpress.com/2020/03/24/le-monde-puzzle-1134/),92,FALSE,### Insights,link,2020-03-30
"+ [Collider Bias, or: Are Hot Babes Dim and Eggheads Ugly?](https://blog.ephorie.de/collider-bias-are-hot-babes-dim-and-eggheads-ugly)",134,FALSE,### Insights,link,2020-03-30
+ [rOpenSci community calls](https://statisticaloddsandends.wordpress.com/2020/03/24/ropensci-community-calls/),111,FALSE,### Insights,link,2020-03-30
+ [Data Science Courses for Economists and Epidemiologists using RTutor](http://skranz.github.io//r/2020/03/25/courses_rtutor.html),131,FALSE,### Insights,link,2020-03-30
"+ [February 2020: ""Top 40"" New R Packages](https://rviews.rstudio.com/2020/03/26/february-2020-top-40-new-r-packages/)",118,FALSE,### Insights,link,2020-03-30
+ [What would a keyboard optimised for Luxembourguish look like?](http://www.brodrigues.co/blog/2020-03-26-bepo_lu/),116,FALSE,### Insights,link,2020-03-30
+ [Shiny apps with math exercises](https://mikl.dk/post/2020-shinymath/),72,FALSE,### Insights,link,2020-03-30
+ [baRcodeR now on rOpenSci + online barcode PDF generation](https://www.yihanwu.ca/post/barcoder-0-1-5-now-released-online-barcode-pdf-generation/),148,FALSE,### Insights,link,2020-03-30
+ [E-Learning Quizzes with R/exams for Moodle and OpenOLAT](http://www.R-exams.org/tutorials/elearning/),104,FALSE,### Insights,link,2020-03-30
