value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2019-09-30
"title: R Weekly 2019-39 reproducible workflows, machine learning, pipe connections",82,FALSE,NA,unid,2019-09-30
description: Weekly News in the R Community,43,FALSE,NA,unid,2019-09-30
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2019-09-30
---,3,FALSE,NA,unid,2019-09-30
Release Date: 2019-09-30,24,FALSE,NA,unid,2019-09-30
"This week's release was curated by [Eric Nantz](https://twitter.com/thercast), with help from the RWeekly team members and contributors.",136,FALSE,NA,unid,2019-09-30
+ [Community call: Reproducible workflows at scale with drake](https://ropensci.org/commcalls/2019-09-24),105,FALSE,###  Highlight,link,2019-09-30
+ [(Re)Launching my supervised machine learning course](https://juliasilge.com/blog/supervised-ml-course/),106,FALSE,###  Highlight,link,2019-09-30
+ [RStats tip #3 use pipe connections](https://www.jimhester.com/post/2019-09-26-pipe-connections),98,FALSE,###  Highlight,link,2019-09-30
+ [Why Do We Plot Predictions on the x-axis?](http://www.win-vector.com/blog/2019/09/why-do-we-plot-predictions-on-the-x-axis/),127,FALSE,### Insights,link,2019-09-30
+ [Biking in snow (smartwatch data)](https://jechave.com/post/biking-in-snow/) - (jechave.com),94,FALSE,### R in the Real World,link,2019-09-30
+ [Who owns Montreal?](https://www.simoncoulombe.com/2019/09/who-owns-montreal/),80,FALSE,### R in the Real World,link,2019-09-30
"+ [Interactive globes for R, seamlessly integrated with shiny.](https://globe4r.john-coene.com/)",96,FALSE,### R in the Real World,link,2019-09-30
+ [100% Stacked Chicklets](https://rud.is/b/2019/09/27/100-stacked-chicklets/),78,FALSE,### R in the Real World,link,2019-09-30
![stacked chicklets](https://raw.githubusercontent.com/rweekly/image/master/2019/dmarc-final-01-resized.png),108,FALSE,### R in the Real World,image,2019-09-30
+ [Customer segmentation for R users](https://appsilon.com/customer-segmentation-leads-to-goodies),98,FALSE,### R in the Real World,link,2019-09-30
+ [Super solutions for Shiny architecture 1 of 5 - using session data](https://appsilon.com/super-solutions-for-shiny-architecture-1-of-5-using-session-data/),158,FALSE,###  R in Organizations,link,2019-09-30
+ [RSwitch 1.5.1 Released](https://rud.is/b/2019/09/21/rswitch-1-5-1-released/),79,FALSE,###  R in Organizations,link,2019-09-30
+ [poor statistics](https://xianblog.wordpress.com/2019/09/24/poor-statistics/),79,FALSE,###  R in Academia,link,2019-09-30
+ [(Re)Launching my supervised machine learning course](https://juliasilge.com/blog/supervised-ml-course/),106,FALSE,###  Resources,link,2019-09-30
+ [JavaScript const in R](https://colinfay.me/js-const-r/),58,FALSE,###  Resources,link,2019-09-30
+ [More exploratory plots with ggplot2 and purrr: Adding conditional elements](https://aosmith.rbind.io/2019/09/27/more-exploratory-plots/),139,FALSE,###  Resources,link,2019-09-30
+ [RStudio education website](https://education.rstudio.com/blog/2019/09/welcome),81,FALSE,###  Resources,link,2019-09-30
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2019-09-30
**CRAN**,8,FALSE,###  New Packages,unid,2019-09-30
+ [{stationaRy}: Detailed Meteorological Data from Stations All Over the World](https://cran.r-project.org/package=stationaRy),126,FALSE,###  New Packages,link,2019-09-30
+ [{timeperiodsR}: Simple Definition Of Time Intervals](https://cran.r-project.org/package=timeperiodsR),104,FALSE,###  New Packages,link,2019-09-30
+ [{gghalves}: Compose Half-Half Plots Using Your Favourite Geoms](https://cran.r-project.org/package=gghalves),111,FALSE,###  New Packages,link,2019-09-30
![gghalves](https://raw.githubusercontent.com/rweekly/image/master/2019/gghalves-resized.png),93,FALSE,###  New Packages,image,2019-09-30
+ [{CamelUp}: CamelUp Board Game as a Teaching Aid for Introductory Statistics](https://cran.r-project.org/package=CamelUp),123,FALSE,###  New Packages,link,2019-09-30
+ [{fairness}: Algorithmic Fairness Metrics](https://cran.r-project.org/package=fairness),89,FALSE,###  New Packages,link,2019-09-30
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2019-09-30
+ [Introducing the {hershey} package - raw data for the Hershey Vector Fonts](https://coolbutuseless.github.io/2019/09/24/introducing-the-hershey-package-raw-data-for-the-hershey-vector-fonts/)`,194,FALSE,###  New Packages,link,2019-09-30
+ [{fledge}: Streamline the process of versioning R packages and updating NEWS](https://github.com/krlmlr/fledge),113,FALSE,###  New Packages,link,2019-09-30
+ [{applicable}: Quantify extrapolation of new samples given a training set](https://github.com/tidymodels/applicable),118,FALSE,###  New Packages,link,2019-09-30
