value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2018-5-21
"title: R Weekly 2018-21 purrr, furrr",36,FALSE,NA,unid,2018-5-21
description: Weekly News in the R Community.,44,FALSE,NA,unid,2018-5-21
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2018-5-21
---,3,FALSE,NA,unid,2018-5-21
+ [To purrr or not to purrr](https://www.mango-solutions.com/blog/to-purrr-or-not-to-purrr),91,FALSE,###  Highlight,link,2018-5-21
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2018-5-21
**CRAN**,8,FALSE,###  New Packages,unid,2018-5-21
+ [furrr](https://cran.r-project.org/web/packages/furrr/index.html) - Apply Mapping Functions in Parallel using Futures,119,FALSE,###  New Packages,link,2018-5-21
"+ [bench](http://bench.r-lib.org/) - The goal of bench is to benchmark code, tracking execution time, memory allocations and garbage collections.",145,FALSE,###  New Packages,link,2018-5-21
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2018-5-21
+ [fryingpane](https://github.com/ColinFay/fryingpane) - Serve datasets from a package inside the RStudio Connection Pane,121,FALSE,###  New Packages,link,2018-5-21
+ [getTBinR 0.5.4](https://www.samabbott.co.uk/post/gettbinr-5-4/) - get WHO Tuberculosis data,94,FALSE,### Package Releases,link,2018-5-21
![getTBinR example plots](https://raw.githubusercontent.com/rweekly/image/master/2018/binr-0821.png),100,FALSE,### Package Releases,image,2018-5-21
+ [icon](https://ropensci.org/technotes/2018/05/15/icon/) - web icons for rmarkdown,83,FALSE,### Package Releases,link,2018-5-21
+ [sparklyr 0.8](https://blog.rstudio.com/2018/05/14/sparklyr-0-8/) - R Interface to Apache Spark,97,FALSE,### Package Releases,link,2018-5-21
"+ [inline 0.3.15](http://dirk.eddelbuettel.com/blog/2018/05/18#inline-0.3.15) - Functions to Inline C, C++, Fortran Function Calls from R",137,FALSE,### Package Releases,link,2018-5-21
+ [wrapr 1.4.1](http://www.win-vector.com/blog/2018/05/wrapr-1-4-1-now-up-on-cran/) - Wrap R Tools for Debugging and Parametric Programming,139,FALSE,### Package Releases,link,2018-5-21
+ [R/exams 2.3-1](http://www.R-exams.org/general/cran_release_231/) - Automatic Generation of Exams in R,104,FALSE,### Package Releases,link,2018-5-21
+ [The Wikidata Concepts Monitor: R in Action Across Big Wikidata](https://commons.wikimedia.org/wiki/File:GMilovanovic_eRum2018.pdf),133,FALSE,### R in the Real World,link,2018-5-21
![The Wikidata Concepts Monitor: R in Action Across Big Wikidata](https://raw.githubusercontent.com/rweekly/image/master/2018/wikidata.png),139,FALSE,### R in the Real World,image,2018-5-21
+ [Throwing Shade at the Cartographer Illuminati: Raytracing the Washington Monument in R](http://www.tylermw.com/throwing-shade/),130,FALSE,### R in the Real World,link,2018-5-21
+ [Adjusting for Batch Effects in the Star Wars Trilogies](https://erle.io/blog/adjusting-for-batch-effects-in-the-star-wars-trilogies/),136,FALSE,### R in the Real World,link,2018-5-21
"+ [""LMX ot NOSJ!"" Interchanging Classic Data Formats With Single blackmagic Incantations](https://rud.is/b/2018/05/18/lmx-ot-nosj-interchanging-classic-data-formats-with-single-blackmagic-incantations/)",202,FALSE,### R in the Real World,link,2018-5-21
+ [How the distribution of the popular vote has been shared between Britain's main political parties since the 1950s](https://flother.is/2018/british-party-support/),165,FALSE,### R in the Real World,link,2018-5-21
![How the distribution of the popular vote has been shared between Britain's main political parties since the 1950s](https://raw.githubusercontent.com/rweekly/image/master/2018/tory-labour-1955-2017%402x.png),208,FALSE,### R in the Real World,image,2018-5-21
+ [AphA Scotland - it's a thing](https://www.johnmackintosh.com/2018-05-13-apha-scotland-it-s-a-thing/),103,FALSE,### R in the Real World,link,2018-5-21
+ [Understanding PCA using Stack Overflow data](https://raw.githubusercontent.com/rweekly/image/master/2018/pc12.png),117,FALSE,### R in the Real World,link,2018-5-21
+ [Building a package that lasts — eRum2018 Workshop](https://github.com/ColinFay/erum2018),91,FALSE,###  Resources,link,2018-5-21
+ [R in Power BI](https://taraskaduk.com/talk/sql-sat-759-r-pbi/),65,FALSE,###  Resources,link,2018-5-21
+ [Tooling for R package development](https://recology.info/2017/06/package-dev/),81,FALSE,###  Resources,link,2018-5-21
+ [Rethinking Academic Data Sharing](https://simplystatistics.org/2018/05/15/rethinking-academic-data-sharing/),111,FALSE,### Insights,link,2018-5-21
+ [Navigating Statistical Modeling and Machine Learning](http://fharrell.com/post/stat-ml2/),92,FALSE,### Insights,link,2018-5-21
+ [To purrr or not to purrr](https://www.mango-solutions.com/blog/to-purrr-or-not-to-purrr),91,FALSE,### Insights,link,2018-5-21
+ [Let me tell you what you missed at BUILD](http://blog.revolutionanalytics.com/2018/05/let-me-tell-you-what-you-missed-at-build.html),135,FALSE,###  R in Organizations,link,2018-5-21
+ [Fifteen New Zealand government Shiny web apps](http://freerangestats.info/blog/2018/05/13/nz-govt-shinyapps),111,FALSE,###  R in Organizations,link,2018-5-21
+ [Como hacer un stat genérico en ggplot2](https://eliocamp.github.io/codigo-r/2018/05/como-hacer-un-stat-generico-en-ggplot2/),127,FALSE,### R Internationally,link,2018-5-21
