value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2020-01-27
"title: R Weekly 2020-04 Geographic distance, mutable feeling objects, Github Actions",84,FALSE,NA,unid,2020-01-27
description: Weekly News in the R Community.,44,FALSE,NA,unid,2020-01-27
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2020-01-27
---,3,FALSE,NA,unid,2020-01-27
Release Date: 2020-01-27,24,FALSE,NA,unid,2020-01-27
"This week’s release was curated by [Jonathan Carroll](https://twitter.com/carroll_jono), with help from the RWeekly team members and contributors.",146,FALSE,NA,unid,2020-01-27
+ [Geographic distance](https://dominicroye.github.io/en/2019/geographic-distance/),83,FALSE,###  Highlight,link,2020-01-27
![](https://raw.githubusercontent.com/rweekly/image/master/2020-01-27/geographic_dist.png),90,FALSE,###  Highlight,image,2020-01-27
+ [Objects that feel mutable in R](https://blog.r-hub.io/2020/01/22/mutable-api/),81,FALSE,###  Highlight,link,2020-01-27
+ [Deploy your bookdown project to Netlify with Github Actions](https://www.hvitfeldt.me/blog/bookdown-netlify-github-actions/),127,FALSE,###  Highlight,link,2020-01-27
+ [Geographic distance](https://dominicroye.github.io/en/2019/geographic-distance/),83,FALSE,### Insights,link,2020-01-27
"+ [Easily align ggplot2 titles, subtitles, and footnotes](https://www.mikelee.co/posts/2020-01-21-left-align-ggplot2-titles-subtitles-and-footnotes/)",149,FALSE,### Insights,link,2020-01-27
+ [Create a second legend to bookend the top and bottom of a plot in ggplot2](https://www.mikelee.co/posts/2020-01-21-creating-duplicate-legends/),146,FALSE,### Insights,link,2020-01-27
"+ [Three vectorised simulation approaches to the “Monty Hall Problem” using base R, data.table and tidyverse.](https://github.com/saghirb/Monty_Hall_Vectorised_Simulations_R)",174,FALSE,### Insights,link,2020-01-27
+ [Shiny dashboards using the googleAnalyticsR package!](https://medium.com/compassred-data-blog/google-analytics-dashboards-in-r-shiny-fc8e0ebcef2c),149,FALSE,### Insights,link,2020-01-27
+ [Exploring the Curse of Dimensionality - Part II.](https://juanitorduz.github.io/exploring-the-curse-of-dimensionality-part-ii./),131,FALSE,### Insights,link,2020-01-27
"+ [December 2019: ""Top 40"" New R Packages](https://rviews.rstudio.com/2020/01/20/december-2019-top-40-new-r-packages/)",118,FALSE,### Insights,link,2020-01-27
+ [unpack Your Values in R](http://www.win-vector.com/blog/2020/01/unpack-your-values-in-r/),92,FALSE,### Insights,link,2020-01-27
+ [Using unpack to Manage Your R Environment](http://www.win-vector.com/blog/2020/01/using-unpack-to-manage-your-r-environment/),128,FALSE,### Insights,link,2020-01-27
+ [Why we wrote wrapr to/unpack](http://www.win-vector.com/blog/2020/01/why-we-wrote-wrapr-to-into-unpack/),107,FALSE,### Insights,link,2020-01-27
+ [Objects that feel mutable in R](https://blog.r-hub.io/2020/01/22/mutable-api/),81,FALSE,### Insights,link,2020-01-27
+ [Generate synthetic data using R](https://r-posts.com/generate-synthetic-data-using-r/),89,FALSE,### Insights,link,2020-01-27
+ [RStudio Projects and Working Directories: A Beginner's Guide](https://martinctc.github.io/blog/rstudio-projects-and-working-directories-a-beginner's-guide/),159,FALSE,### Insights,link,2020-01-27
+ [How to calculate landscape metrics for local landscapes?](https://nowosad.github.io/post/lsm-bp2/),101,FALSE,### Insights,link,2020-01-27
![landscapemetrics](https://raw.githubusercontent.com/rweekly/image/master/2020-01-27/lsm.png),94,FALSE,### Insights,image,2020-01-27
+ [A brief account (via simulation) of the ROC (and its AUC)](https://www.rdatagen.net/post/a-simple-explanation-of-what-the-roc-and-auc-represent/),148,FALSE,### Insights,link,2020-01-27
+ [Calculating the Required Sample Size for a Binomial Test in R](http://www.sastibe.de/2020/01/sample_size_r/),111,FALSE,### Insights,link,2020-01-27
+ [Explanatory Model Analysis with modelStudio](https://medium.com/@ModelOriented/explanatory-model-analysis-with-modelstudio-f52266933cf?source=rss-57dd112ef71e------2),169,FALSE,### Insights,link,2020-01-27
+ [Factors in R](https://opendatascience.com/factors-in-r/),59,FALSE,### Insights,link,2020-01-27
+ [Data Science resources](https://mattstats.wordpress.com/2020/01/21/data-science-resources/),94,FALSE,###  Resources,link,2020-01-27
+ [Tips and tricks in RStudio and R Markdown](https://www.statsandr.com/blog/tips-and-tricks-in-rstudio-and-r-markdown/),120,FALSE,###  Resources,link,2020-01-27
+ [Descriptive statistics in R](https://www.statsandr.com/blog/descriptive-statistics-in-r/),92,FALSE,###  Resources,link,2020-01-27
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2020-01-27
**CRAN**,8,FALSE,###  New Packages,unid,2020-01-27
+ [{heddlr} 0.5.0: Bring a functional programming mindset to R Markdown document generation](https://mikemahoney218.github.io/heddlr/articles/modular-reporting-with-heddlr.html),177,FALSE,###  New Packages,link,2020-01-27
+ [{gridtext} 0.1.0: Improved Text Rendering Support for 'Grid' Graphics](https://cran.r-project.org/package=gridtext),118,FALSE,###  New Packages,link,2020-01-27
![gridtext](https://raw.githubusercontent.com/rweekly/image/master/2020-01-27/gridtext.png),91,FALSE,###  New Packages,image,2020-01-27
+ [{santoku} 0.3.0: A Versatile Cutting Tool](https://cran.r-project.org/package=santoku),89,FALSE,###  New Packages,link,2020-01-27
+ [{round} 0.12-1: Rounding to Decimal Digits](https://cran.r-project.org/package=round),88,FALSE,###  New Packages,link,2020-01-27
+ [{progressr} 0.4.0: A Unifying API for Progress Updates](https://cran.r-project.org/package=progressr),104,FALSE,###  New Packages,link,2020-01-27
+ [{fitzRoy} 0.3.1: Easily Scrape and Process AFL Data](https://cran.r-project.org/package=fitzRoy),99,FALSE,###  New Packages,link,2020-01-27
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2020-01-27
